protein_id	fasta_headers	gene_symbols_or_id	OE01912_Astroc_DIA_AA01_dil1n2_250ng	OE01927_Astroc_DIA_AA04_dil1n2_250ng	OE01886_Astroc_DIA_AA07_dil1n2_250ng	OE01914_Astroc_DIA_AA10_dil1n2_250ng	OE01892_Astroc_DIA_AA02_dil1n2_250ng	OE01921_Astroc_DIA_AA05_dil1n2_250ng	OE01877_Astroc_DIA_AA08_dil1n2_250ng	OE01875_Astroc_DIA_AA11_dil1n2_250ng
Q6ZSR9	>sp|Q6ZSR9|YJ005_HUMAN Uncharacterized protein FLJ45252 OS=Homo sapiens OX=9606 PE=2 SV=2	sp|Q6ZSR9|YJ005_HUMAN	20.1548812265308	20.2529711955506	20.1722568696024	20.9078949101081	19.9582517024171	20.266192727393	19.9223413691286	19.8006620358132
P01023	>sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3	A2M	22.6556377763907	21.7335624397245	21.8225013197706	21.0366181051218	22.2992562383871	21.6571610336475	20.2256618987277	20.9526649483193
Q9NRG9	>sp|Q9NRG9|AAAS_HUMAN Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1	AAAS	20.7372517329236	21.0311805852279	21.0342775847699	20.6054068705649	20.8950649913334	20.7424594136286	20.7016409477836	20.6035761550105
Q2M2I8	>sp|Q2M2I8|AAK1_HUMAN AP2-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=AAK1 PE=1 SV=3	AAK1	20.0375874663136	20.1716694407651	20.0674772298018	20.8517697145999	19.9445409354957	20.3970067003884	20.5477800749266	20.2525484857887
Q9H7C9	>sp|Q9H7C9|AAMDC_HUMAN Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1	AAMDC	21.2610555453823	21.4907674562167	21.3594361547112	21.6984159467665	21.6475319554613	22.0542601987063	22.1929440759729	21.7772887931677
Q13685	>sp|Q13685|AAMP_HUMAN Angio-associated migratory cell protein OS=Homo sapiens OX=9606 GN=AAMP PE=1 SV=2	AAMP	20.0321955406957	20.4685550749082	20.6373466554719	20.8920513501528	20.6336070069249	20.9490536788553	20.8022888257929	20.5146395900346
Q9Y312	>sp|Q9Y312|AAR2_HUMAN Protein AAR2 homolog OS=Homo sapiens OX=9606 GN=AAR2 PE=1 SV=2	AAR2	17.9117584229686	17.6067408040979	17.7024803815298	18.7236113668838	17.5147193777843	18.2380640046481	18.0646462644436	17.1870168497226
P49588	>sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2	AARS1	22.4705702493913	23.0833677695537	23.3058964187146	24.0310320847975	22.7287288372506	23.1748332949672	23.676591890656	22.9015540312655
Q5JTZ9	>sp|Q5JTZ9|SYAM_HUMAN Alanine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=AARS2 PE=1 SV=1	AARS2	20.3396046284441	19.636047335465	18.8705168758934	19.1169750053104	19.7812986136398	19.3753168707707	18.8553213154637	19.2426194271311
Q9BTE6	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens OX=9606 GN=AARSD1 PE=1 SV=2	AARSD1	20.6051882519773	20.5769183108782	20.6967084239217	21.1047618235456	20.3973689809752	20.8963519789553	21.1544970826494	20.5693037143902
Q9NRN7	>sp|Q9NRN7|ADPPT_HUMAN L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens OX=9606 GN=AASDHPPT PE=1 SV=2	AASDHPPT	22.0945444689593	22.6229697328405	22.272006455448	22.812031467009	22.0679113707492	20.1387785567026	22.7194459836735	22.0046806845158
Q9UDR5	>sp|Q9UDR5|AASS_HUMAN Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1	AASS	21.0854016290511	20.4046411427415	20.6072303103941	20.4892212774938	21.105594489575	20.3289708643685	20.1393094007934	20.2893973820353
Q9NY61	>sp|Q9NY61|AATF_HUMAN Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1	AATF	18.8399710360691	19.1736808665266	19.5212639045138	19.5411334745365	19.1561216953361	18.6413832678791	18.2699648517342	18.2938046317065
P80404	>sp|P80404|GABT_HUMAN 4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3	ABAT	21.4022937463949	20.0241596420023	20.7370727383077	19.5131835432841	21.0907813395796	19.9832753698169	19.6232572914329	20.7503554103736
O95477	>sp|O95477|ABCA1_HUMAN Phospholipid-transporting ATPase ABCA1 OS=Homo sapiens OX=9606 GN=ABCA1 PE=1 SV=3	ABCA1	20.9253394879605	20.9089329497733	19.4119124759464	19.9921211780912	21.0140456680704	20.7464466780946	19.8684861287488	20.8028476412402
Q99758	>sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2	ABCA3	22.157698613259		22.5944949191163	21.0231527215495	22.5787097815678	22.4706647296509	22.4200859894328	22.2081032413773
Q8N139	>sp|Q8N139|ABCA6_HUMAN ATP-binding cassette sub-family A member 6 OS=Homo sapiens OX=9606 GN=ABCA6 PE=1 SV=2	ABCA6	20.5344142257765	20.6120236783752	20.1851819195362	20.3860426911583	20.5159707986462	20.1255350995048	20.6191542626533	19.8472505373172
Q9NP58	>sp|Q9NP58|ABCB6_HUMAN ATP-binding cassette sub-family B member 6 OS=Homo sapiens OX=9606 GN=ABCB6 PE=1 SV=1	ABCB6	26.586565194079	26.9195269292643	26.6330542274501	27.2846966613081	27.0632906515284	25.7888588592955	27.3946897439605	26.9710920812279
O75027	>sp|O75027|ABCB7_HUMAN Iron-sulfur clusters transporter ABCB7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2	ABCB7	21.2712056860803	20.2080035868417	19.4597035267184	19.1575487243567	20.196019016896	19.812101007367	19.2780763133239	20.4728634135847
Q9NUT2	>sp|Q9NUT2|MITOS_HUMAN Mitochondrial potassium channel ATP-binding subunit OS=Homo sapiens OX=9606 GN=ABCB8 PE=1 SV=3	ABCB8	18.254824430744	17.7003345278408	17.6414217557808	17.9508597237164	18.0262481121109	17.549328112585	17.6476146099381	17.6756842794656
Q9NP78	>sp|Q9NP78|ABCB9_HUMAN ABC-type oligopeptide transporter ABCB9 OS=Homo sapiens OX=9606 GN=ABCB9 PE=1 SV=1	ABCB9	22.4155700224948	22.0261238906208	22.4628192846684	21.9492738618495	21.8840041913156		20.2218921767658	21.5412362348255
P33527	>sp|P33527|MRP1_HUMAN Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3	ABCC1	20.7023506515999	20.2697977309414	19.7157569169356	19.8493013006823	20.431720898457	20.1658963087469	19.7218822096805	20.1631629527779
P33897	>sp|P33897|ABCD1_HUMAN ATP-binding cassette sub-family D member 1 OS=Homo sapiens OX=9606 GN=ABCD1 PE=1 SV=2	ABCD1	21.4685168837291	20.7593965903156	20.807162411232	19.6681026110834	21.2494170200209	20.7243774823657	20.5600468653881	20.6944093003917
P28288	>sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1	ABCD3	22.2243947604106	21.6487407913028	21.7813035631049	21.2934021627091	22.3322665355935	21.6652216813623	21.8290583351777	22.0433322139446
P61221	>sp|P61221|ABCE1_HUMAN ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1	ABCE1	21.5674087453033	22.1972858664461	22.0659707581045	22.6683928188682	22.0813282197068	22.4461054429545	22.5649986779061	22.2347714503662
Q8NE71	>sp|Q8NE71|ABCF1_HUMAN ATP-binding cassette sub-family F member 1 OS=Homo sapiens OX=9606 GN=ABCF1 PE=1 SV=2	ABCF1	21.1550400617247	21.4609864082503	21.8196880332572	21.9420848738409	21.5703661752317	21.9752176105574	22.2204957323372	21.451365963061
Q9UG63	>sp|Q9UG63|ABCF2_HUMAN ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2	ABCF2		19.4545753260713	20.480246098551	21.1933130706208	20.4491661658904	21.028479377709	21.5714925043284	21.3733521715487
Q9NUQ8	>sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2	ABCF3	19.76592352652	19.6224778863299	20.0294758076688	20.174467301134	20.2971107020561	20.5421514713578	20.5115423232163	20.3010498721368
Q9NUJ1	>sp|Q9NUJ1|ABHDA_HUMAN Palmitoyl-protein thioesterase ABHD10, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1	ABHD10	23.3121006596306	22.6116706375733	22.7613800484798	22.9752625579623	23.1579553383206	22.7153155349579	22.8180858025463	23.2300257859171
Q8NFV4	>sp|Q8NFV4|ABHDB_HUMAN sn-1-specific diacylglycerol lipase ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=2	ABHD11	22.5594755190198	22.5711611636965	21.7801407228892	21.51259179994	21.6221329450451	22.0396100692032	21.6947972738554	21.8553090419031
Q8N2K0	>sp|Q8N2K0|ABD12_HUMAN Lysophosphatidylserine lipase ABHD12 OS=Homo sapiens OX=9606 GN=ABHD12 PE=1 SV=2	ABHD12	21.7657860807714	20.9504316378434	20.7642406335496	20.004217739129	21.4631069822149	20.5155126382222	20.689919107111	21.296677461331
O95870	>sp|O95870|ABHGA_HUMAN Phosphatidylserine lipase ABHD16A OS=Homo sapiens OX=9606 GN=ABHD16A PE=1 SV=3	ABHD16A	21.3315490005066	20.5571127814605	21.0701310135313	20.2295951002454	21.823053763986	21.0567910666756	21.096901651248	21.3352005212501
Q8TB40	>sp|Q8TB40|ABHD4_HUMAN (Lyso)-N-acylphosphatidylethanolamine lipase OS=Homo sapiens OX=9606 GN=ABHD4 PE=1 SV=1	ABHD4	19.5756393152099	18.6232916746342	17.9031465898492	17.0978997376387	20.1460768825348	19.1059382670434	18.4569010470709	18.690639611467
Q8IZP0	>sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4	ABI1	20.8182321009515	20.9343474931935	20.8138142175496	21.1982684108969	20.6086120981353	21.2769468652958	20.8608811964897	20.5629485474591
Q9NYB9	>sp|Q9NYB9|ABI2_HUMAN Abl interactor 2 OS=Homo sapiens OX=9606 GN=ABI2 PE=1 SV=1	ABI2	19.7046072407888	20.0030577205457	19.8183163921484	19.7156375676064	19.2239565734092	20.0180368085834	19.4996794534991	19.3015657324233
Q12979	>sp|Q12979|ABR_HUMAN Active breakpoint cluster region-related protein OS=Homo sapiens OX=9606 GN=ABR PE=1 SV=2	ABR	19.2197632840089	19.9847093742386	19.9524415435981	20.4295019818742	19.4166128894397	20.2613414944276	20.0971944968064	19.6624825159486
Q9P1F3	>sp|Q9P1F3|ABRAL_HUMAN Costars family protein ABRACL OS=Homo sapiens OX=9606 GN=ABRACL PE=1 SV=1	ABRACL	21.8483997194055	21.0624422537172	23.8175642616771	22.9480611393368	22.9549674650052	23.22334828435	23.9935246267674	24.465354275879
Q15018	>sp|Q15018|ABRX2_HUMAN BRISC complex subunit Abraxas 2 OS=Homo sapiens OX=9606 GN=ABRAXAS2 PE=1 SV=2	ABRAXAS2	19.4374491664087	19.5525278120001	19.4916089753945	19.6845169849015	19.5644378041749	19.5965592991058	19.6127618989029	19.4914416491938
P09110	>sp|P09110|THIK_HUMAN 3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2	ACAA1	22.6354529860936	22.3815778484085	21.7250778719096	21.6354095406377	22.7654182361502	21.9057617120607	21.7104265219961	22.2686846468332
P42765	>sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	ACAA2	23.453036112025	22.9302265526196	23.2045324506554	22.8167542187307	23.3668646944629	22.6117783976941	23.1905238717141	22.8232082181661
Q13085	>sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2	ACACA	19.2587323835811	19.6301836826799	20.5352964881448	20.8519454619681	19.4471429368681	20.2238572045127	20.905295565563	20.2492462575559
Q6JQN1	>sp|Q6JQN1|ACD10_HUMAN Acyl-CoA dehydrogenase family member 10 OS=Homo sapiens OX=9606 GN=ACAD10 PE=1 SV=1	ACAD10	19.520275069831	19.3663137875727	19.2988797228325	19.7112067794959	19.1762559237782	18.8651045266101	19.0313299070058	19.0485747061698
Q709F0	>sp|Q709F0|ACD11_HUMAN Acyl-CoA dehydrogenase family member 11 OS=Homo sapiens OX=9606 GN=ACAD11 PE=1 SV=3	ACAD11	20.3449487482794	19.6306675143422	20.3629198645828	18.7810845125548	20.9671883348239	20.0648401681202	20.6949436024559	19.607580851848
Q9UKU7	>sp|Q9UKU7|ACAD8_HUMAN Isobutyryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD8 PE=1 SV=1	ACAD8	21.4906402197209	21.2727519849739	20.6509769254178	20.2286006637724	21.4414186370315	21.115887323296	19.9787026347599	20.8626422614517
Q9H845	>sp|Q9H845|ACAD9_HUMAN Complex I assembly factor ACAD9, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD9 PE=1 SV=1	ACAD9	21.8436601807441	21.5995777926148	21.099778792859	21.1294414865733	21.6564335088253	21.3428077806203	20.9953288135762	21.3240004071027
P11310	>sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1	ACADM	22.8092635360196	22.7094925531528	23.1287104456557	22.4883071956396	22.8068907171516	22.8164441364589	22.2169832564934	22.205142607727
P16219	>sp|P16219|ACADS_HUMAN Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADS PE=1 SV=1	ACADS	19.7602056071432		18.9276562858554	18.4648790885201	19.3353686213715	18.7303336631748	17.7562957038547	
P45954	>sp|P45954|ACDSB_HUMAN Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1	ACADSB	21.2721625813827	20.8020583690949	20.7964614515451	21.108025549378	21.0037910977763	20.8756506674696	20.2687882129743	20.6438484867294
P49748	>sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	ACADVL	23.3049209122157	23.4258927311954	23.2041543545418	22.5623537384506	23.2297425418049	23.2723820901023	22.9011280965646	23.3299067857913
Q15057	>sp|Q15057|ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ACAP2 PE=1 SV=3	ACAP2	19.7264349003057	19.3544643068357	18.9349717261356	20.1280519793956	19.7960375910016	19.7963106004995	19.5455492064796	19.5304760650904
P24752	>sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	ACAT1	23.6973128325902	23.2081172055126	23.1835770027265	23.0240663868988	23.5749385859973	23.0601144233754	23.2287337529901	23.4697128666824
Q9BWD1	>sp|Q9BWD1|THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2	ACAT2	22.2975106350518	22.5441762508538	23.4105603530794	24.1018210413649	22.5209663494752	22.7603074903517	23.9045165552372	22.8185211448402
Q9H3P7	>sp|Q9H3P7|GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4	ACBD3	21.693962586311	21.7415988329452	21.5297930914856	22.0061100774044	21.7484542964162	22.0673755561467	22.1508713379797	22.2068436353841
Q5T8D3	>sp|Q5T8D3|ACBD5_HUMAN Acyl-CoA-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=ACBD5 PE=1 SV=1	ACBD5	20.0528333032313	19.716783164297	19.7380482336716	19.2899671865367	19.8726335769485	19.6044115142707	19.3633595310222	19.7518452616618
Q9UKV3	>sp|Q9UKV3|ACINU_HUMAN Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2	ACIN1	22.615752808976	22.3269260449368	22.5802858891266	22.2758859052276	22.0117116084356	21.9215873796758	21.9263655461315	21.8384809181613
P53396	>sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3	ACLY	22.6467676702238	23.2738929974067	23.647495863667	24.332102728469	22.8859546791797	23.5486575199285	24.4504819261562	23.7411097384761
P21399	>sp|P21399|ACOHC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	21.4690444379421	21.7235689710671	21.0288938356846	22.1296190823982	21.6052270913042	22.1266847914014	21.4361254212239	21.2370017017732
Q99798	>sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	ACO2	24.4978085121003	23.8061325840248	23.8034588345614	23.5474649387559	24.4007282424542	23.6111804612774	23.7799043881158	24.0480205769013
Q9NPJ3	>sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1	ACOT13	24.7786982208035	24.0488166240757	23.7611507634897	23.3609845183583	24.6075060506328	23.7917000764314	23.8581029124468	23.8256285283699
O00154	>sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	ACOT7	23.2035482154621	23.1488092399254	22.4521856370597	22.7383510218099	23.5294544197982	23.449421234261	22.675449493767	23.1963502560249
O14734	>sp|O14734|ACOT8_HUMAN Acyl-coenzyme A thioesterase 8 OS=Homo sapiens OX=9606 GN=ACOT8 PE=1 SV=1	ACOT8	21.1478225030835	20.452423347083	20.235897092515	20.038039331362	20.9890006113998	20.1574463885203	20.33966881272	20.9671856307553
Q9Y305	>sp|Q9Y305|ACOT9_HUMAN Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	ACOT9	23.7302354646387	23.2333550613615	22.9165738141231	22.413196055045	23.6039277340551	22.9939547202206	22.8894451278448	23.5059699006761
Q15067	>sp|Q15067|ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	ACOX1	23.4985997948117	22.7869156468576	22.5729377693545	21.6645030450312	23.5039104388912	22.7948317477241	22.5951936930391	23.0608017811125
O15254	>sp|O15254|ACOX3_HUMAN Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens OX=9606 GN=ACOX3 PE=1 SV=2	ACOX3	21.3068935639824	20.6743639727489	20.8281828965944	20.4221531107734	20.9594161191533	20.5005033632958	20.3329568503444	20.5509520079164
P24666	>sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	ACP1	23.0589639175461	23.0536426946241	23.7744537013505	23.7529214284316	23.4085263016723	23.7900260385971	23.9438138180156	23.4552905621001
P11117	>sp|P11117|PPAL_HUMAN Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3	ACP2	23.2474676009042	22.5175909842192	22.2384340789315	21.1596702692199	22.9176580334594	21.9522371434024	21.6559230366831	22.1849249155716
Q96CM8	>sp|Q96CM8|ACSF2_HUMAN Medium-chain acyl-CoA ligase ACSF2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2	ACSF2	21.5304687259231	20.7776344590653	20.681194394334	20.237663470447	21.4302033237375	20.6500924655772	20.6706129586853	20.9583447183725
Q4G176	>sp|Q4G176|ACSF3_HUMAN Malonate--CoA ligase ACSF3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF3 PE=1 SV=3	ACSF3	19.4740144893406	19.6355519518869	19.7130326206575	19.4158500312905	19.1540861032796	18.0138293264626	19.4551163000469	18.8480273737804
P33121	>sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1	ACSL1	22.0976826619316	21.4937436626236	20.3237408529812	21.457647803886	22.0863616702854	21.5825889233334	20.6157599650967	21.0279285093987
O95573	>sp|O95573|ACSL3_HUMAN Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	ACSL3	23.1213999431179	22.8977553293395	23.3880057762909	23.1079050547042	23.0796804122263	22.6946078577115	23.247372615796	22.8454554282459
O60488	>sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	ACSL4	21.3816499448544	21.594956471328	21.3039770222964	21.5540476102184	21.6970428272728	22.0953198186312	21.561322903902	22.0862062566843
Q9NR19	>sp|Q9NR19|ACSA_HUMAN Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1	ACSS2		19.8904669744453	20.3388160647089	21.0927289119647	20.7798119009515	20.9496618421086	20.9123942641997	20.5088034023752
Q9H6R3	>sp|Q9H6R3|ACSS3_HUMAN Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1	ACSS3	21.8917358764837	20.672323307399	20.0981054451913	20.2022679203865	21.4820822481072	20.3835272326543	19.6552853364126	19.4529845605351
Q562R1	>sp|Q562R1|ACTBL_HUMAN Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	ACTBL2	27.3136800786734	27.1119281428498	26.4163701987969	26.0888914467462	27.0103765323049	26.3995954131236	26.4142008662587	26.9032551705955
P63261	>sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	ACTG1	28.1083625253296	27.8285475633875	27.7963380494719	27.488630727564	27.9616280227364	27.9521790786516	27.5451481307955	28.027928554488
P63267	>sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1	ACTG2	26.8820496455802	25.536039973456	27.3569414940137	25.3787595005874	26.7807396686947	26.2252057150889	26.3667185578949	27.3022858228227
O96019	>sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	ACTL6A	22.3051842463972	22.5941705703281	22.4297743706434	22.459341642358	22.0469010766165	22.36782581011	22.3441587243213	21.8980983498515
P12814	>sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	ACTN1	25.2336496543934	25.4969689646687	24.9698120764159	24.9364610838666	25.3581148936196	25.6846487374292	25.5507305131899	26.2292954110679
P35609	>sp|P35609|ACTN2_HUMAN Alpha-actinin-2 OS=Homo sapiens OX=9606 GN=ACTN2 PE=1 SV=1	ACTN2	26.7619551232494		26.1400176371624	26.7244243066531	27.0965269611362	27.5057470047826	26.9764686428389	27.4284165499196
O43707	>sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	ACTN4	25.2613961696699	25.6124576749605	25.2374422592942	25.4856202560572	25.4824249190306	25.8796920095014	25.8002640248404	26.5607233229458
Q9NZ32	>sp|Q9NZ32|ARP10_HUMAN Actin-related protein 10 OS=Homo sapiens OX=9606 GN=ACTR10 PE=1 SV=1	ACTR10	20.4045350391613	20.1153611502501	19.9779403983477	19.7610168102613	19.9488724672314	20.6713120056815	20.3079365009066	20.0401381194626
P61163	>sp|P61163|ACTZ_HUMAN Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1	ACTR1A	23.6612043855991	23.4012080552582	23.6222856175032	23.6354865806414	23.6267951143658	23.9798762421457	24.0529713251038	23.9589621645963
P42025	>sp|P42025|ACTY_HUMAN Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1	ACTR1B	22.2308007553523	22.4590249222169	21.0984453017752	21.7886179319863	21.5090065222045	22.3838264511439	22.0071326378436	22.1845890722757
P61160	>sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	ACTR2	22.5690847916586	22.9734303377122	22.7977238269368	22.9664846315256	23.06720991154	23.3229466643121	23.2590507741739	23.2404165454836
P61158	>sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3	ACTR3	24.4957277535679	24.6098150590599	24.4176520117734	24.8338498302052	24.6964790553951	25.0254084036151	24.7684477907133	24.8399449723162
Q9H9F9	>sp|Q9H9F9|ARP5_HUMAN Actin-related protein 5 OS=Homo sapiens OX=9606 GN=ACTR5 PE=1 SV=2	ACTR5	17.442763579762		18.0546616386017	17.5012873632179	17.4663860776707		17.8439241689917	17.9569713534902
Q04771	>sp|Q04771|ACVR1_HUMAN Activin receptor type-1 OS=Homo sapiens OX=9606 GN=ACVR1 PE=1 SV=1	ACVR1	18.8878101109487	19.3956602902962	18.0019849503672	17.981727425398	20.2776398022089	18.6478833734535		19.9521200220213
Q03154	>sp|Q03154|ACY1_HUMAN Aminoacylase-1 OS=Homo sapiens OX=9606 GN=ACY1 PE=1 SV=1	ACY1	21.6371805952284	21.4729454493997	20.5122731869738	21.303239948733	21.0005104669264	21.2646738593427	21.0108704011945	20.6731899045824
P07311	>sp|P07311|ACYP1_HUMAN Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	ACYP1	19.9225148255336	20.0403860854349	20.6705953219082	20.7398760213672	20.4374878129786	20.8376712423819	21.5096464119333	20.6232175867147
P14621	>sp|P14621|ACYP2_HUMAN Acylphosphatase-2 OS=Homo sapiens OX=9606 GN=ACYP2 PE=1 SV=2	ACYP2		20.9259699790902	20.7312450939468	20.5950535995183	20.1024878367252		20.3782230085353	21.06423614911
P00813	>sp|P00813|ADA_HUMAN Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	ADA	20.8347219904589	20.965614629177	20.1281194608358	20.831133463425	20.6929445591774	20.592039067723	20.0579060832958	20.2940615464032
O14672	>sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	ADAM10	21.718937399222	21.1343931878635	21.2364877124454	21.0291755531266	21.5343742075067	21.1984095832139	21.1567832877024	21.1070989765803
O43184	>sp|O43184|ADA12_HUMAN Disintegrin and metalloproteinase domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ADAM12 PE=1 SV=3	ADAM12	21.3217364021606	20.6985475082257	21.0880702032144	19.6924791526034	21.2842330387119	20.8167631747105	20.4390273754381	21.467520457122
