protein_id	fasta_headers	gene_symbols_or_id	OE01897_Astroc_DIA_AA15_dil1n2_250ng	OE01879_Astroc_DIA_AA21_dil1n2_250ng	OE01903_Astroc_DIA_AA03_dil1n2_250ng	OE01901_Astroc_DIA_AA06_dil1n2_250ng	OE01881_Astroc_DIA_AA14_dil1n2_250ng	OE01908_Astroc_DIA_AA17_dil1n2_250ng	OE01888_Astroc_DIA_AA20_dil1n2_250ng
P01023	>sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3	A2M	21.0243781589422	22.3254929096299	21.6274808052809	20.7631446622351	19.8199443862976	22.6015144617642	21.8041681020435
Q9NRG9	>sp|Q9NRG9|AAAS_HUMAN Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1	AAAS	20.4946899947123	18.8379871156609	20.1094339739496	20.3985763721745	20.7393137174346	21.3181358464818	20.8497638029824
Q2M2I8	>sp|Q2M2I8|AAK1_HUMAN AP2-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=AAK1 PE=1 SV=3	AAK1	19.3722072239113	18.5327608892819	19.0095651451909	19.9041786777061	20.1294679960556	19.2807882903788	19.7681727931788
Q9H7C9	>sp|Q9H7C9|AAMDC_HUMAN Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1	AAMDC	22.396743261053	22.0568673017909	22.5541434762963	22.4484203312253	21.3570406144673	20.5206206941424	21.3142619071283
P49588	>sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2	AARS1	24.054791462845	24.1238701853197	23.9949696079505	24.2571473017739	22.2703430826179	21.8524839545706	22.39502418413
Q9BTE6	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens OX=9606 GN=AARSD1 PE=1 SV=2	AARSD1	17.433485545699	19.0568556153411	18.0723185475562	17.9732772073172	19.7149003557068	19.2369846780017	19.3313891455661
P80404	>sp|P80404|GABT_HUMAN 4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3	ABAT	20.5974386162188	20.7502895722651	21.5666460509386	20.3558572638717	18.8112980789884	20.5043202983398	19.6526819185977
O95477	>sp|O95477|ABCA1_HUMAN Phospholipid-transporting ATPase ABCA1 OS=Homo sapiens OX=9606 GN=ABCA1 PE=1 SV=3	ABCA1	19.8897677581857	20.2235936076378	20.0047054519311	19.6917309022773	18.8013097255806	19.20929471609	19.2524544823698
Q8N139	>sp|Q8N139|ABCA6_HUMAN ATP-binding cassette sub-family A member 6 OS=Homo sapiens OX=9606 GN=ABCA6 PE=1 SV=2	ABCA6	19.65306979767	19.3250182338967	19.4166410257496	19.6801545718495	19.1698981280825	19.8155192954902	19.3450259517637
Q9NP58	>sp|Q9NP58|ABCB6_HUMAN ATP-binding cassette sub-family B member 6 OS=Homo sapiens OX=9606 GN=ABCB6 PE=1 SV=1	ABCB6	25.7165989403684	25.6689858311965	26.1250791703152	26.0956057592214	26.3490353531104	25.5582984323274	26.2349822034841
O75027	>sp|O75027|ABCB7_HUMAN Iron-sulfur clusters transporter ABCB7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2	ABCB7	19.733530809681	14.9364074773365	18.5485541339155	18.2147288362266	18.4739421673663	20.2153942955149	18.5017109355824
P33527	>sp|P33527|MRP1_HUMAN Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3	ABCC1	19.6669043210983	19.0649963520426	20.0914075552083	19.7612039524854	20.1845165434959	20.744030494434	19.9984235287188
P28288	>sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1	ABCD3	19.9989590519605	20.7855563596535	20.159681091738	19.8390757672038	21.332526855375	22.2233625587867	21.5218678454023
P61221	>sp|P61221|ABCE1_HUMAN ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1	ABCE1	21.7982374999938	21.6574410338572	21.7843598405012	22.1209462623218	21.643723555385	21.0188109453892	21.3429742610064
Q9NUQ8	>sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2	ABCF3	21.1457644051674	21.0090899406778	20.9313585806036	20.8630879910503	19.5158865711135	18.6854522394644	19.4377860058974
Q9NUJ1	>sp|Q9NUJ1|ABHDA_HUMAN Palmitoyl-protein thioesterase ABHD10, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1	ABHD10	22.9668069750671	22.0080088374922	22.5742366699565	22.0786481403259	21.2143576806304	21.0352279126226	21.1135828019843
Q8N2K0	>sp|Q8N2K0|ABD12_HUMAN Lysophosphatidylserine lipase ABHD12 OS=Homo sapiens OX=9606 GN=ABHD12 PE=1 SV=2	ABHD12	20.896675612882	21.2884900409743	21.3543828751511	20.7164618845514	20.880360436424	21.5200410051302	21.5793462712952
Q96IU4	>sp|Q96IU4|ABHEB_HUMAN Putative protein-lysine deacylase ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1	ABHD14B	21.7547691999716	20.9272343100359	21.3727773541146	21.0198569610344	21.019058865676	20.3170501107603	21.2390585333377
Q8TB40	>sp|Q8TB40|ABHD4_HUMAN (Lyso)-N-acylphosphatidylethanolamine lipase OS=Homo sapiens OX=9606 GN=ABHD4 PE=1 SV=1	ABHD4	17.5813406329066		17.6401046661528	16.459489737396	17.5915686126732	16.7785391868045	18.5903851480394
Q8IZP0	>sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4	ABI1	21.7977558255807	21.6577537659855	22.1728111380451	22.1565057834366	20.8378214189976	21.5879591580057	21.2741586610458
Q12979	>sp|Q12979|ABR_HUMAN Active breakpoint cluster region-related protein OS=Homo sapiens OX=9606 GN=ABR PE=1 SV=2	ABR	19.7803876152048	19.8853000183421	18.8531429998993	19.1062030712256	19.7094237350712	19.5489427517996	19.2174357785784
Q15018	>sp|Q15018|ABRX2_HUMAN BRISC complex subunit Abraxas 2 OS=Homo sapiens OX=9606 GN=ABRAXAS2 PE=1 SV=2	ABRAXAS2	20.1843378630074	20.2590093401616	20.4287977718125	20.5164866692294	19.2492508144892	18.8936183291518	19.5731491440543
Q9ULW3	>sp|Q9ULW3|ABT1_HUMAN Activator of basal transcription 1 OS=Homo sapiens OX=9606 GN=ABT1 PE=1 SV=1	ABT1	23.9981188311839	19.6665430078132	22.4320921523271	21.3479669303784	19.7913919478385	18.402428553648	20.3777428715933
P09110	>sp|P09110|THIK_HUMAN 3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2	ACAA1		19.5495436253311	20.9231039057818	20.7199685330713	22.480159123122	23.2427844429684	22.7562185116585
P42765	>sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	ACAA2	23.1223949509903	23.4049877961187	23.2812159655672	22.4063089267425	22.2655157370244	23.1836301244369	22.4734613970592
Q13085	>sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2	ACACA	19.5943564141882	19.818142871917	18.6719877761409	19.6635836232049	18.2466106313623	18.1920212888784	18.2295761097071
Q9UKU7	>sp|Q9UKU7|ACAD8_HUMAN Isobutyryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD8 PE=1 SV=1	ACAD8	18.4884690871124	18.1398493512267	19.4300052097517	18.772257777172	18.7914776724842	19.1642234305279	18.4869104055878
Q9H845	>sp|Q9H845|ACAD9_HUMAN Complex I assembly factor ACAD9, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD9 PE=1 SV=1	ACAD9	21.0621966221574	21.4554611381971	21.2067320059862	20.9732342323446	20.4014957834953	20.6423465973081	20.7838765116026
P11310	>sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1	ACADM	21.9097009125241	23.3965518409216	22.7901510634225	22.8861471631476	21.4894196540927	23.0891999262811	22.413458191677
P45954	>sp|P45954|ACDSB_HUMAN Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1	ACADSB	19.7030763220547	19.2338486325703	20.5646965951365	20.0093656823311	20.3260027254976	21.0881900967854	20.5246220049276
P49748	>sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	ACADVL	22.755622064175	23.0618649469719	22.6969664767925	23.1794245522845	21.8024238392506	22.3542075781279	22.8504622869954
P24752	>sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	ACAT1	21.5554128653692	21.0729925351919	21.766738165772	21.5641304371941	22.2575641190909	22.9681979362428	22.7105514601961
Q9BWD1	>sp|Q9BWD1|THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2	ACAT2	21.4098358124303	20.5571893232069	21.984662436032	21.4070221790614	21.8109909809184	22.1515676123993	21.4147909877631
Q9H3P7	>sp|Q9H3P7|GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4	ACBD3	22.9651463261917	23.0253749747223	22.3776014701717	22.6291904065784	21.4550835865577	20.3452360340305	21.1054433655934
P53396	>sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3	ACLY	23.362696766532	23.0809309677005	22.897012579091	23.5093223497423	23.1274084991935	22.6570009810882	22.4593839912893
P21399	>sp|P21399|ACOHC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	21.5034862503327	21.1711124497273	21.3231767338418	21.8688355785586	20.6547747816774	19.7429046781149	20.309115389322
Q99798	>sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	ACO2	22.5247183238453	22.882417307908	22.9746549676737	22.6336628175534	23.7120781363012	24.1512082650065	23.8812745574619
Q9NPJ3	>sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1	ACOT13	24.3957806012019	23.6309855593174	24.5797077450962	23.6938439225527	24.0913500481866	24.0051556262696	23.6918908624655
O00154	>sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	ACOT7	21.3802694374184	20.5950400527343	21.6230422730165	21.4250504269958	22.4186197584246	22.6277324083943	22.5713530858121
Q9Y305	>sp|Q9Y305|ACOT9_HUMAN Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	ACOT9	23.1704462679045	22.9021418960646	23.1128210478126	22.7136822561196	23.28044974591	23.5104499346118	23.3667879033939
Q15067	>sp|Q15067|ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	ACOX1	23.0153606750697	22.8043193068386	23.2563688546639	22.8797443679255	22.4240750298103	22.8531083861804	22.8069113434682
O15254	>sp|O15254|ACOX3_HUMAN Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens OX=9606 GN=ACOX3 PE=1 SV=2	ACOX3	21.7753102979177	20.8245699902508	21.7553654529444	21.4912129511506	21.4653691365875	22.600613254349	21.526164983519
P24666	>sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	ACP1	20.5696324527839	20.6337373840568	20.7516525249107	20.8526728107487	23.4781065176372	22.8067206560407	23.2955544908592
P11117	>sp|P11117|PPAL_HUMAN Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3	ACP2	22.2268426387112	22.7359112316949	21.9710557092334	21.6942594007071	21.5967169966367	22.3680654760234	22.6304255144667
Q96CM8	>sp|Q96CM8|ACSF2_HUMAN Medium-chain acyl-CoA ligase ACSF2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2	ACSF2	18.4772335518515		17.6480062424572	16.8719426162614	18.0977816648854	17.4342422751398	17.9098883128354
P33121	>sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1	ACSL1	18.8695938746388	19.1226794214778	19.8019660809952	19.1961579281543	19.4981840416378	19.2062789963235	20.4323078031259
O95573	>sp|O95573|ACSL3_HUMAN Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	ACSL3	22.6006199498044	22.335669433999	22.3519648850561	22.6886734248483	22.7805591024163	23.4368653229898	22.8515835152598
O60488	>sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	ACSL4	20.934700804035	20.4467431555066	20.816665737632	21.4031913938752	21.2567923003583	20.7391442112809	20.4068901800422
Q9NR19	>sp|Q9NR19|ACSA_HUMAN Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1	ACSS2	19.9448760776091	18.8405840908219	18.9181068508734	19.8636860522667	19.847127109989	19.1121057996984	19.2991966530647
Q9H6R3	>sp|Q9H6R3|ACSS3_HUMAN Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1	ACSS3	18.9483606143577	16.9999786322684	19.6880961856342	18.8513877880391	18.9862490735795	19.8549544401996	20.0565507469516
Q562R1	>sp|Q562R1|ACTBL_HUMAN Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	ACTBL2	23.7001209714777	23.5071162157291	23.5018861202292	23.4866209400609	27.2416236082384	28.8430357712924	28.3334185524353
P63261	>sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	ACTG1	24.3634031787753	24.7063650851669	24.4098426343561	24.6068435254791	28.6549393410878	29.5369094590479	28.6147618397718
P63267	>sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1	ACTG2	23.3629125855877	23.5962234350735	23.3814734879196	23.5139079073563	24.9790103073927	25.9143459396942	25.0863682693338
O96019	>sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	ACTL6A	20.0869525260101	20.3362006837538	20.1279166746377	20.8248337522965	21.2819935623661	21.7240141937426	21.1034265493699
P12814	>sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	ACTN1	22.6467829257228	23.0923462423707	23.4136298230581	23.2599972426787	26.2203761303983	26.092570576595	25.5936693114657
O43707	>sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	ACTN4	24.9289828539596	24.9890963747574	24.8676698296733	25.0665979383784	25.1821676977905	24.4835971987695	24.5452984584236
P61163	>sp|P61163|ACTZ_HUMAN Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1	ACTR1A	21.2986564823012	21.6132195227848	21.5249413256015	21.5525734434001	23.3470241936191	22.2355495026773	23.3990389632422
P61160	>sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	ACTR2	21.8849566327708	22.4164303377947	22.1337020441307	22.3992865707303	23.7703839864834	23.2405154451047	23.5670662590331
P61158	>sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3	ACTR3	21.7622828250716	21.8130054319411	21.9394788820659	22.1725106523312	23.6644675820523	23.2854116830784	23.6649938720606
P07311	>sp|P07311|ACYP1_HUMAN Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	ACYP1	22.4900462060454	22.6269650679733	22.4342299011709	22.4511832135232	20.2788600923739	20.4074486119532	20.5809313405698
P00813	>sp|P00813|ADA_HUMAN Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	ADA	20.9643753836153	21.2954829222646	21.8838375249146	21.1710733540878	19.7992257995926	19.4717315919931	20.0455861048957
O14672	>sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	ADAM10	21.9322484349909	21.4527752221014	21.2501773632986	21.0485095717917	20.8014860079282	21.2376064903733	20.7854118875858
O43184	>sp|O43184|ADA12_HUMAN Disintegrin and metalloproteinase domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ADAM12 PE=1 SV=3	ADAM12	19.8360362147423	20.828402832496	19.2042653327546	19.0637751470231	20.6520881708559	20.8475652159383	21.182828440244
P78536	>sp|P78536|ADA17_HUMAN Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ADAM17 PE=1 SV=1	ADAM17	20.7493544333621	21.4466121692804	21.3131809658355	20.5211679106962	19.7746673114841	20.4646888253212	20.8509119515177
Q13443	>sp|Q13443|ADAM9_HUMAN Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1	ADAM9	21.8053104226309	21.8485998474212	21.7750228327731	21.5980829211656	20.9505847746289	22.1574495120579	21.5932108738362
Q8TE57	>sp|Q8TE57|ATS16_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 16 OS=Homo sapiens OX=9606 GN=ADAMTS16 PE=2 SV=3	ADAMTS16	17.3163456073128	19.2842778908336	19.983686130227	20.2926944241879	18.5611465712222	22.1535868859046	19.6207996661373
Q8N6G6	>sp|Q8N6G6|ATL1_HUMAN ADAMTS-like protein 1 OS=Homo sapiens OX=9606 GN=ADAMTSL1 PE=1 SV=4	ADAMTSL1	19.8883677136525	19.9885367851595	19.6680603101207		18.9459719995869	19.520023967873	18.9699397862368
P55265	>sp|P55265|DSRAD_HUMAN Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4	ADAR	20.08826120147	20.6122479589772	20.0903649780933	20.2076496662286	20.662442984696	21.0823175108333	20.6991721841973
P11766	>sp|P11766|ADHX_HUMAN Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4	ADH5	24.4923765913316	24.0749724253729	24.7536895913886	24.3823718453952	23.8925610810999	23.2219645733789	23.7731446769115
Q9BV57	>sp|Q9BV57|MTND_HUMAN Acireductone dioxygenase OS=Homo sapiens OX=9606 GN=ADI1 PE=1 SV=1	ADI1	21.614165040558	21.615124997658	21.4839775328807	21.4318076393588	19.9758245123838	19.2305082133127	19.8612673659535
P55263	>sp|P55263|ADK_HUMAN Adenosine kinase OS=Homo sapiens OX=9606 GN=ADK PE=1 SV=2	ADK	21.602772450476	22.7438465372877	22.0945196985826	22.0310052032253	21.431978081369	20.6406047230808	21.712350803886
Q9H2P0	>sp|Q9H2P0|ADNP_HUMAN Activity-dependent neuroprotector homeobox protein OS=Homo sapiens OX=9606 GN=ADNP PE=1 SV=1	ADNP	17.9842380247849	17.9252616773256	18.2073321461859	18.2828815854479	17.1063403688063	18.6961673881003	16.9732578411112
Q9BRR6	>sp|Q9BRR6|ADPGK_HUMAN ADP-dependent glucokinase OS=Homo sapiens OX=9606 GN=ADPGK PE=1 SV=1	ADPGK	22.0072509059928	21.7702347318514	21.4371595889171		22.438559803033	22.167094978088	22.8389648517327
Q9NX46	>sp|Q9NX46|ADPRS_HUMAN ADP-ribosylhydrolase ARH3 OS=Homo sapiens OX=9606 GN=ADPRS PE=1 SV=1	ADPRS	18.7731376650087	18.7041325521897	19.6735176690531	19.139501923636	20.9019196699559	20.2017313364414	20.6133129397282
Q16186	>sp|Q16186|ADRM1_HUMAN Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=2	ADRM1	20.6168267688286		20.6293356277188	20.7022915905489	20.382936839761	20.5107990315815	19.5554359031604
P30566	>sp|P30566|PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2	ADSL	21.1694042416339	20.6386629238904	21.4470502677864	21.5931621617015	20.5693198663697	19.0085074738523	19.7798720304721
P30520	>sp|P30520|PURA2_HUMAN Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens OX=9606 GN=ADSS2 PE=1 SV=3	ADSS2	20.2691108679002	20.7690506751885	20.5884388532205	20.3600757523233	21.6659148822617	20.7143814490637	21.1201591032851
Q8IUX7	>sp|Q8IUX7|AEBP1_HUMAN Adipocyte enhancer-binding protein 1 OS=Homo sapiens OX=9606 GN=AEBP1 PE=1 SV=1	AEBP1	20.0614562239453	19.7778243741516	20.3097494781156	20.4127644214071	24.6759766026856	23.4242647088231	22.9000315232813
Q8N556	>sp|Q8N556|AFAP1_HUMAN Actin filament-associated protein 1 OS=Homo sapiens OX=9606 GN=AFAP1 PE=1 SV=2	AFAP1	21.44147692016	20.9693953153569	20.6263418721266	20.6463373879106	20.8219180822733	20.8445733207061	20.08001973003
Q8NB90	>sp|Q8NB90|AFG2A_HUMAN ATPase family gene 2 protein homolog A OS=Homo sapiens OX=9606 GN=AFG2A PE=1 SV=3	AFG2A		16.5724979819407	17.2031543137331	17.095456979586	17.7187080115138	17.4022659169748	17.7627523318445
Q9Y4W6	>sp|Q9Y4W6|AFG32_HUMAN AFG3-like protein 2 OS=Homo sapiens OX=9606 GN=AFG3L2 PE=1 SV=2	AFG3L2	19.2173896225362	19.7485664280716	20.0183685966734	19.2786892542955	20.5873285196142	21.4446016113083	21.2294942300305
P20933	>sp|P20933|ASPG_HUMAN N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase OS=Homo sapiens OX=9606 GN=AGA PE=1 SV=2	AGA	22.2269213218421	22.5097882693842	21.5526767303421	21.718264096253	20.103679718721	21.534721879701	20.4304723272354
P52594	>sp|P52594|AGFG1_HUMAN Arf-GAP domain and FG repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=AGFG1 PE=1 SV=2	AGFG1	20.1962974892922	21.3757398219206	20.4849300204196	20.8401823040079	20.6965347033037	20.7007656117193	20.3938865646864
Q53H12	>sp|Q53H12|AGK_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2	AGK	22.5893412440871	21.5614813786593	22.4406621432941	22.3627253555887	22.3161465571649	22.3530114123881	22.0398170219366
Q9UKV8	>sp|Q9UKV8|AGO2_HUMAN Protein argonaute-2 OS=Homo sapiens OX=9606 GN=AGO2 PE=1 SV=3	AGO2	18.5051972084029	17.793112270258	18.2404292955058	18.13897561842	18.5616124879065	18.7279789078811	18.429057268473
Q99943	>sp|Q99943|PLCA_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha OS=Homo sapiens OX=9606 GN=AGPAT1 PE=1 SV=2	AGPAT1	20.0738565263542		19.3529549376031	18.8384238307861	22.0845923662093	22.2936580667825	22.3744946133962
Q9NRZ7	>sp|Q9NRZ7|PLCC_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Homo sapiens OX=9606 GN=AGPAT3 PE=1 SV=1	AGPAT3	16.7659191692896		16.8575157410659	16.2885304575154	16.5546991098356	16.9559409982488	15.1143859485755
Q9NRZ5	>sp|Q9NRZ5|PLCD_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase delta OS=Homo sapiens OX=9606 GN=AGPAT4 PE=1 SV=1	AGPAT4	21.4420987984645	21.6360644002576	21.4516144935556	21.7595525634363	19.5718813053411	20.4618931008883	20.7675837337934
O00116	>sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	AGPS	21.2899288526515	21.8533008934294	21.3267306059662	21.1012199044985	21.2469258193003	22.4573795684607	22.0950240899069
O00468	>sp|O00468|AGRIN_HUMAN Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	AGRN	20.2376373853164	20.5683421039666	20.6551170869857	20.5445193584653	21.0721726262445	22.4050298610498	20.8797849993647
P23526	>sp|P23526|SAHH_HUMAN Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4	AHCY	24.6119663100485	24.3900900481818	24.6269564160514	24.778993090911	22.9481815470474	22.5848621098527	23.2116357694231
O43865	>sp|O43865|SAHH2_HUMAN S-adenosylhomocysteine hydrolase-like protein 1 OS=Homo sapiens OX=9606 GN=AHCYL1 PE=1 SV=2	AHCYL1	22.0439853993627	21.6379574501091	22.1571485892238	21.9435101276924	21.5211529740766	21.2086304711751	21.5492095750196
Q09666	>sp|Q09666|AHNK_HUMAN Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2	AHNAK		19.9418480295167	19.4536837528763	20.1572125731703	22.2997338172929	22.644962337503	22.5239592670515
Q8IVF2	>sp|Q8IVF2|AHNK2_HUMAN Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2	AHNAK2	18.754195962856	18.7959196998786	19.4373578247986	19.4851219254549	20.7562422741303	20.4312071223917	21.3197412920064
O95433	>sp|O95433|AHSA1_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1	AHSA1	22.1834432524718	22.102694523046	22.1859751597274	22.423352780295	22.1537050161786	21.1615614910351	21.8723713372122
O95831	>sp|O95831|AIFM1_HUMAN Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	AIFM1	21.4039556353151	21.3498765305003	22.0552212952017	22.2957730814549	21.4508141771134	22.4948276577073	22.060609960556
Q13155	>sp|Q13155|AIMP2_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2	AIMP2	20.584854043869	20.5443125187137	20.3884781595835	20.3847923676133	21.7948407198843	20.9525467112063	21.0481129018239
P00568	>sp|P00568|KAD1_HUMAN Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3	AK1	20.8363256502746	21.5796948443235	21.5924482168885	21.3848696495432	22.3933431533365	21.7610066218761	23.0182145961523
P54819	>sp|P54819|KAD2_HUMAN Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2	AK2	20.6213749275754	21.1154350455273	20.7263829769128	20.8824310584707	23.1174269200103	23.7524228676122	23.0806268626714
