protein_id	fasta_headers	gene_symbols_or_id	OE01881_Astroc_DIA_AA14_dil1n2_250ng	OE01908_Astroc_DIA_AA17_dil1n2_250ng	OE01888_Astroc_DIA_AA20_dil1n2_250ng	OE01892_Astroc_DIA_AA02_dil1n2_250ng	OE01921_Astroc_DIA_AA05_dil1n2_250ng	OE01877_Astroc_DIA_AA08_dil1n2_250ng	OE01875_Astroc_DIA_AA11_dil1n2_250ng
Q6ZSR9	>sp|Q6ZSR9|YJ005_HUMAN Uncharacterized protein FLJ45252 OS=Homo sapiens OX=9606 PE=2 SV=2	sp|Q6ZSR9|YJ005_HUMAN	20.3275592252643	20.1381826737286	19.8721422632582	20.1569909485941	20.4834518063826	20.1471708297409	20.0630730098162
P01023	>sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3	A2M	21.2897887073557	23.8235191400053	23.3685280914677	22.3470613300208	21.7741843932953	20.2936761683134	20.9263967347196
Q9NRG9	>sp|Q9NRG9|AAAS_HUMAN Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1	AAAS	20.8459977925464	21.0789084454775	20.8402647752182	20.977346660295	20.8674209329492	20.907036626451	20.7117687539412
Q2M2I8	>sp|Q2M2I8|AAK1_HUMAN AP2-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=AAK1 PE=1 SV=3	AAK1	20.6886679402839	19.8000678878912	20.2914030499371	20.3016035216349	20.721360974801	20.7806518634387	20.4476691039521
Q9H7C9	>sp|Q9H7C9|AAMDC_HUMAN Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1	AAMDC	22.253079628366	21.206078638373	22.3436467803327	22.0710394570076	22.5692108271575	22.4965856422144	22.0909273233285
Q9Y312	>sp|Q9Y312|AAR2_HUMAN Protein AAR2 homolog OS=Homo sapiens OX=9606 GN=AAR2 PE=1 SV=2	AAR2	16.9761489635833	16.7374630620452	16.2323826540882	16.7827794223446	18.0185753885089	17.4643947081965	16.1622626963467
P49588	>sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2	AARS1	22.9721211089791	22.4005049682035	23.0278873863374	22.8523557579323	23.4285243284523	23.8090506699532	23.0501859459764
Q5JTZ9	>sp|Q5JTZ9|SYAM_HUMAN Alanine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=AARS2 PE=1 SV=1	AARS2	19.8672264083203	20.6719244731258	19.8458368381316	20.6149353744885	20.2715423307035	19.6239005030241	20.029865660039
Q9BTE6	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens OX=9606 GN=AARSD1 PE=1 SV=2	AARSD1	20.2708278925124	21.2660060550018	21.1964565567267	20.4551198977543	21.3813219396687	21.3298219549668	20.6789534688487
Q9NRN7	>sp|Q9NRN7|ADPPT_HUMAN L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens OX=9606 GN=AASDHPPT PE=1 SV=2	AASDHPPT	21.4335275058409	20.8241997297752	21.6671238408593	21.7708687160602	19.7757853194132	22.2899466500188	21.436931613607
Q9UDR5	>sp|Q9UDR5|AASS_HUMAN Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1	AASS	20.3559385278527	21.9132811421634	20.9143102910226	21.664855610042	20.4596409597429	20.2907313649214	20.5424043416114
P80404	>sp|P80404|GABT_HUMAN 4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3	ABAT	19.3983522318907	21.0860208216075	20.4172273432547	21.1812477873529	20.1191011704006	19.7080787649705	20.8225832555323
O95477	>sp|O95477|ABCA1_HUMAN Phospholipid-transporting ATPase ABCA1 OS=Homo sapiens OX=9606 GN=ABCA1 PE=1 SV=3	ABCA1	20.4715120595296	20.7054782265276	21.0963093570381	21.1982499807839	20.9320871833855	20.0479969174459	20.8916087069046
Q99758	>sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2	ABCA3	21.9775779038724	22.8775812947393	22.4760098403537	22.6691762293423	22.6064905302329	22.5049074629693	22.2803310865366
Q8N139	>sp|Q8N139|ABCA6_HUMAN ATP-binding cassette sub-family A member 6 OS=Homo sapiens OX=9606 GN=ABCA6 PE=1 SV=2	ABCA6	20.0140230494314	20.5870854635608	20.3666421448678	20.6064372464189	20.2613609000881	20.7039757361902	19.9194783824753
Q9NP58	>sp|Q9NP58|ABCB6_HUMAN ATP-binding cassette sub-family B member 6 OS=Homo sapiens OX=9606 GN=ABCB6 PE=1 SV=1	ABCB6	27.1931602744569	26.3298646003882	27.2565983965664	27.1537570993035	25.9246846598772	27.4795112174968	27.0433199263874
O75027	>sp|O75027|ABCB7_HUMAN Iron-sulfur clusters transporter ABCB7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2	ABCB7	19.4040552588913	20.2426141160012	19.646401230076	19.8771070181592	19.2750817484548	19.1547948977427	19.7476309081949
Q9NUT2	>sp|Q9NUT2|MITOS_HUMAN Mitochondrial potassium channel ATP-binding subunit OS=Homo sapiens OX=9606 GN=ABCB8 PE=1 SV=3	ABCB8	17.072034210095	17.6162100953378	17.0039439136695	17.4750876946637	16.9528877394272	16.9891585563591	16.9793238279502
Q9NP78	>sp|Q9NP78|ABCB9_HUMAN ABC-type oligopeptide transporter ABCB9 OS=Homo sapiens OX=9606 GN=ABCB9 PE=1 SV=1	ABCB9	21.9180754618481	23.3151649713841	20.9687951940071	21.9744706390897		20.3067136503029	21.6134640799846
P33527	>sp|P33527|MRP1_HUMAN Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3	ABCC1	20.4591984457966	20.9188329517564	20.4031601259036	20.9931004554692	20.9197085447255	20.2756849219461	20.6845308907109
P33897	>sp|P33897|ABCD1_HUMAN ATP-binding cassette sub-family D member 1 OS=Homo sapiens OX=9606 GN=ABCD1 PE=1 SV=2	ABCD1	20.5831263144424	21.6715766189685	21.4886138506886	21.3763336589704	20.7687322591431	20.6292048734836	20.7438437975617
P28288	>sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1	ABCD3	21.7861581341136	22.178196359504	22.1243271966017	22.1414434402796	21.641574510372	21.8159144476425	22.0352751176635
P61221	>sp|P61221|ABCE1_HUMAN ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1	ABCE1	22.6141122490533	21.7234618284249	22.5997736997224	22.4932295903874	22.8899121520578	23.0675853577333	22.6538523908358
Q8NE71	>sp|Q8NE71|ABCF1_HUMAN ATP-binding cassette sub-family F member 1 OS=Homo sapiens OX=9606 GN=ABCF1 PE=1 SV=2	ABCF1	21.934342670624	21.2147799840694	21.6500618341304	21.6842572041608	22.1188309970048	22.4481714862894	21.6072740090593
Q9UG63	>sp|Q9UG63|ABCF2_HUMAN ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2	ABCF2	20.0691740784055	20.1368468432496	20.2311434608585	20.2374046220882	20.6137453796342	21.0320426872883	20.6237423717123
Q9NUQ8	>sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2	ABCF3	20.4039268384099	19.5788411394626	20.5062722054753	20.3659464954643	20.5647322824303	20.5696339053543	20.3633914601111
Q9NUJ1	>sp|Q9NUJ1|ABHDA_HUMAN Palmitoyl-protein thioesterase ABHD10, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1	ABHD10	23.0994195359368	22.7602680371525	23.1241792600351	23.2525329656793	22.8672931784272	22.9128671799024	23.2968085847866
Q8NFV4	>sp|Q8NFV4|ABHDB_HUMAN sn-1-specific diacylglycerol lipase ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=2	ABHD11	21.499703804762	22.6938202652411	21.7470213718308	20.9557230145219	21.9116220094065	21.4927367398162	21.6359977548701
Q8N2K0	>sp|Q8N2K0|ABD12_HUMAN Lysophosphatidylserine lipase ABHD12 OS=Homo sapiens OX=9606 GN=ABHD12 PE=1 SV=2	ABHD12	21.8383766954655	22.6437029997575	22.8008665380812	22.5322884052418	21.2900370837682	21.6011741335381	22.2828756089136
Q96IU4	>sp|Q96IU4|ABHEB_HUMAN Putative protein-lysine deacylase ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1	ABHD14B	21.8631837870232	21.088616278828	22.2606747264257		22.3984144315497	22.3843246566245	21.675893858564
O95870	>sp|O95870|ABHGA_HUMAN Phosphatidylserine lipase ABHD16A OS=Homo sapiens OX=9606 GN=ABHD16A PE=1 SV=3	ABHD16A	20.8549101385195	21.3937346395744	21.2188983158187	21.7931316250963	21.0099440388921	20.9400303678688	21.2469568196304
Q8TB40	>sp|Q8TB40|ABHD4_HUMAN (Lyso)-N-acylphosphatidylethanolamine lipase OS=Homo sapiens OX=9606 GN=ABHD4 PE=1 SV=1	ABHD4	18.4356935340263	17.5501053549463	19.6120013411586	19.464195308646	18.7511068466753	17.7607125409549	18.4059588050787
Q9BV23	>sp|Q9BV23|ABHD6_HUMAN Monoacylglycerol lipase ABHD6 OS=Homo sapiens OX=9606 GN=ABHD6 PE=1 SV=1	ABHD6	18.1016037533872	18.0968255932917	21.392833927221	18.855797735164	17.9890572472387	21.046919394809	
Q8IZP0	>sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4	ABI1	20.866706761244	20.8478747306757	20.9987355452345	20.6245300715137	21.3955403524241	21.0461788043792	20.7720055350114
Q9NYB9	>sp|Q9NYB9|ABI2_HUMAN Abl interactor 2 OS=Homo sapiens OX=9606 GN=ABI2 PE=1 SV=1	ABI2	19.7808233656931	19.8619264196112	19.0234544005609	19.2956229818506	20.1148434804249	19.5580780062516	19.3420697597159
Q12979	>sp|Q12979|ABR_HUMAN Active breakpoint cluster region-related protein OS=Homo sapiens OX=9606 GN=ABR PE=1 SV=2	ABR	20.2054490553052	19.6082823892942	19.6031326096572	19.6336079734997	20.1547363015595	20.1807244891828	19.7823416793814
Q9P1F3	>sp|Q9P1F3|ABRAL_HUMAN Costars family protein ABRACL OS=Homo sapiens OX=9606 GN=ABRACL PE=1 SV=1	ABRACL	23.7584200046844	21.5350239953772	21.6184777712422	23.0454339127798	23.3591740849318	24.0783461003037	24.5375821210384
Q15018	>sp|Q15018|ABRX2_HUMAN BRISC complex subunit Abraxas 2 OS=Homo sapiens OX=9606 GN=ABRAXAS2 PE=1 SV=2	ABRAXAS2	20.1782955511035	19.5397330237462	20.2657762992725	20.1945147413963	20.4308678688587	20.2788582204347	20.0900087624441
Q9ULW3	>sp|Q9ULW3|ABT1_HUMAN Activator of basal transcription 1 OS=Homo sapiens OX=9606 GN=ABT1 PE=1 SV=1	ABT1	20.6355168691865	19.1739947217353	21.3993590646862	20.7033640385802	20.6750368739821	21.4690365673574	21.4256904746029
P09110	>sp|P09110|THIK_HUMAN 3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2	ACAA1	22.522890911871	22.9119884351024	22.7478364120998	23.0874139276295	22.2987883547339	22.0566534149448	22.5619122747061
P42765	>sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	ACAA2	23.0302286324992	23.872331642203	23.3696891027899	23.607015933411	22.78949310195	23.4041948221602	23.0293850714422
Q13085	>sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2	ACACA	19.602571333195	19.6096618747535	19.5435600517513	19.3338815075073	19.9686727082751	20.7563670387766	20.1450039911277
Q6JQN1	>sp|Q6JQN1|ACD10_HUMAN Acyl-CoA dehydrogenase family member 10 OS=Homo sapiens OX=9606 GN=ACAD10 PE=1 SV=1	ACAD10	18.3425599565943	19.8176963601505	18.1230119943768	21.6425671154001	20.195540357194	20.6518572974659	20.8840563491262
Q709F0	>sp|Q709F0|ACD11_HUMAN Acyl-CoA dehydrogenase family member 11 OS=Homo sapiens OX=9606 GN=ACAD11 PE=1 SV=3	ACAD11	19.1124087912875	19.2352475292782	20.0607409971033	19.9530557182334	19.0594797420348	19.4953018042653	18.9029277126857
Q9UKU7	>sp|Q9UKU7|ACAD8_HUMAN Isobutyryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD8 PE=1 SV=1	ACAD8	20.47218166227	21.1440139508803	21.0176806869416	21.5556401722781	21.1696540754475	20.0273984537017	20.8908132900623
Q9H845	>sp|Q9H845|ACAD9_HUMAN Complex I assembly factor ACAD9, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD9 PE=1 SV=1	ACAD9	21.2855244765154	21.578585057655	21.8345078972575	21.8274859630692	21.5079919906636	21.1579664710118	21.4812196520015
P11310	>sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1	ACADM	22.3124832300721	23.8764409647301	23.4496424886629	23.2541216282632	23.1937851726583	22.6033191839695	22.5608322640243
P45954	>sp|P45954|ACDSB_HUMAN Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1	ACADSB	20.2021904016072	20.9759273911104	20.7197168613109	21.0905389385299	21.0357115086581	20.4296483147728	20.6593369259495
P49748	>sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	ACADVL	22.6420258373187	23.1935325230451	23.8899991805449	23.2686117202172	23.3377914739225	22.9655279092097	23.3797009472948
Q15057	>sp|Q15057|ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ACAP2 PE=1 SV=3	ACAP2	21.2499143339946	20.7746241289003	21.2987766184316	21.2745852033002	21.3971389905426	20.9578900311648	20.988125976764
P24752	>sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	ACAT1	23.1931170980092	23.6858853452971	23.7117207952976	23.7362841152361	23.1695454275823	23.3348273757534	23.5768418260836
Q9BWD1	>sp|Q9BWD1|THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2	ACAT2	22.6481368228631	22.9476154805655	22.3651779210539	22.6792098598432	22.8687620364399	24.0283834148424	22.9193491910765
Q9H3P7	>sp|Q9H3P7|GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4	ACBD3	22.4487546055823	21.3052353756969	22.2593014395328	22.076754095593	22.4728389371654	22.4632113502331	22.4802108735322
Q5T8D3	>sp|Q5T8D3|ACBD5_HUMAN Acyl-CoA-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=ACBD5 PE=1 SV=1	ACBD5	19.6639207406929	20.4486205527716	20.2286854939842	20.0165684235713	19.7143836567464	19.456688798022	19.8408839004254
Q9UKV3	>sp|Q9UKV3|ACINU_HUMAN Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2	ACIN1	21.9006060655188	22.9835708028005	21.6211555343394	21.9777959214088	21.9106289532834	21.8917782345727	21.8149434810064
P53396	>sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3	ACLY	23.8690999120559	23.3399405418573	23.5784623121521	23.2492601083698	23.95576206632	24.8602078747176	24.1650840517643
P21399	>sp|P21399|ACOHC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	21.3118863183883	20.2875125143435	21.0569002317222	21.2157598122065	21.6841542796426	21.1208433759231	20.8648022842455
Q99798	>sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	ACO2	23.9130849883864	24.1733231159705	24.1692082239653	24.3998033198242	23.657175112206	23.8193282410461	24.0602459556549
Q9NPJ3	>sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1	ACOT13	24.2265666733628	23.9013119352294	23.9345161699844	24.6979724984077	23.9275258770132	23.9429243859831	23.8978563735293
O00154	>sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	ACOT7	22.8556881778598	22.454224411499	22.5929151396764	23.504435221596	23.4446492392222	22.6733592963517	23.1612457259351
O14734	>sp|O14734|ACOT8_HUMAN Acyl-coenzyme A thioesterase 8 OS=Homo sapiens OX=9606 GN=ACOT8 PE=1 SV=1	ACOT8	21.3204130645056	20.8208643049649	21.5282762402458	21.4639428809024	20.7149732629887	21.1229335404755	21.7755389050892
Q9Y305	>sp|Q9Y305|ACOT9_HUMAN Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	ACOT9	22.7853750972667	23.0844719040429	22.8929291182335	23.1740730707291	22.5799462063076	22.4407578018045	23.0717688540137
Q15067	>sp|Q15067|ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	ACOX1	22.9106050391897	23.1094874555521	23.3729096846038	23.4782919049032	22.8601515382016	22.5610172405453	23.1179169410689
O15254	>sp|O15254|ACOX3_HUMAN Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens OX=9606 GN=ACOX3 PE=1 SV=2	ACOX3	21.0317818037357	22.0562601403987	20.9576634531783	21.3631520025068	20.8792881032124	20.7153146719375	20.986501567704
P24666	>sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	ACP1	23.9850777379354	23.1330662205729	23.8020088187297	23.9052067924058	24.3405714967281	24.5444216786699	24.109202056512
P11117	>sp|P11117|PPAL_HUMAN Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3	ACP2	22.0130148841161	22.7328491734522	23.2391426987141	22.8703504665542	21.9360929215026	21.553518320997	22.0878204907548
Q96CM8	>sp|Q96CM8|ACSF2_HUMAN Medium-chain acyl-CoA ligase ACSF2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2	ACSF2	21.0489840213456	21.047308020305	20.988260086456	21.4738800054561	20.7653980213377	20.773211115093	21.0187942444588
Q4G176	>sp|Q4G176|ACSF3_HUMAN Malonate--CoA ligase ACSF3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF3 PE=1 SV=3	ACSF3	18.9893290539794	19.8801807356984	18.7120083271231	19.2445525510484	18.1496551270513	19.5399377735846	18.9202552189371
P33121	>sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1	ACSL1	20.5923874708199	20.3831603284689	21.7395119635611	21.8952110064975	21.3468546245019	20.2685763776881	20.6864535223769
O95573	>sp|O95573|ACSL3_HUMAN Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	ACSL3	22.9918441165647	23.8060892524972	23.3608887372352	23.2575402340605	22.9991708315033	23.3993515069216	22.9683172077829
O60488	>sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	ACSL4	21.6399918091593	21.2746544453507	21.3697984750198	21.6440641649954	22.1008420499567	21.5920587547104	22.104665278513
Q9NR19	>sp|Q9NR19|ACSA_HUMAN Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1	ACSS2	20.6912520313369	19.8836719677754	20.3208128461696	20.8702783487246	21.0854876426912	20.9972157377365	20.5810312475338
Q9H6R3	>sp|Q9H6R3|ACSS3_HUMAN Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1	ACSS3	20.1796000842188	20.941197056528	21.6292268675317	21.5489004374613	20.4204749042342	19.6114072330173	19.3816804344442
Q562R1	>sp|Q562R1|ACTBL_HUMAN Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	ACTBL2	26.2642659282172	27.0057058270397	26.614737961307	26.9106264300919	26.3903293178796	26.3375338378742	26.7671733139527
P63261	>sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	ACTG1	27.3111417319288	27.820187329548	27.3338071759362	27.6567073027597	27.66744525126	27.2016694790571	27.6789582745116
P63267	>sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1	ACTG2	25.8524551856513	26.4076496777163	25.971261998684	26.6860086848311	26.1793335656011	26.286831341277	27.0562869635273
O96019	>sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	ACTL6A	22.094513235729	22.4119907069153	21.8313048089408	22.1563936180217	22.4662033491978	22.4441538355067	21.9818266088659
P12814	>sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	ACTN1	25.6201694812674	25.127361130605	25.1617565878798	25.5801020811123	25.858144662946	25.7691520436703	26.4113525535874
O43707	>sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	ACTN4	25.7362520990708	25.2249382369623	25.4135436516492	25.5934836321926	25.9573401217139	25.9261217135576	26.689081116849
Q9NZ32	>sp|Q9NZ32|ARP10_HUMAN Actin-related protein 10 OS=Homo sapiens OX=9606 GN=ACTR10 PE=1 SV=1	ACTR10	20.6484494147859	20.7626467715967	20.7158511994441	20.5571180316592	21.1084134110673	20.7447941811244	20.6219925911811
P61163	>sp|P61163|ACTZ_HUMAN Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1	ACTR1A	23.9290575847837	23.4894160420411	23.8110298619857	23.6312676272282	24.0206681179115	24.1412446139611	23.9731991354427
P42025	>sp|P42025|ACTY_HUMAN Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1	ACTR1B	21.2577027916922	21.3990598121888	21.1279252423784	21.484432714627	23.3124889069191		22.3138339478507
P61160	>sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	ACTR2	23.3330833155574	22.7073833106523	23.2096186471535	23.4010767605987	23.6037055493135	23.5946554740044	23.596240293729
P61158	>sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3	ACTR3	24.6648815398986	24.3553664743989	24.7127880320813	24.7172879987337	25.1387899027558	24.8320264891802	24.9095801804915
Q04771	>sp|Q04771|ACVR1_HUMAN Activin receptor type-1 OS=Homo sapiens OX=9606 GN=ACVR1 PE=1 SV=1	ACVR1	19.5279377495677	19.1653534102748	19.5665136414949	19.5654819408245	19.4018885148013	19.4398520267926	19.8282774704546
P07311	>sp|P07311|ACYP1_HUMAN Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	ACYP1	21.1229850137215	21.1790147800205	21.6025475336613	21.2903443329692	21.7745560445095	22.5673444235939	21.3518227728444
P00813	>sp|P00813|ADA_HUMAN Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	ADA	20.6303237691327	20.3386165673913	21.0631711682063	20.8850933503572	20.794575879789	20.1978696652482	20.3755246783691
O14672	>sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	ADAM10	20.5134542655122	21.0191910161917	20.7957743325994	20.7048120182986	20.4056048286581	20.2849417497302	20.3172256586695
O43184	>sp|O43184|ADA12_HUMAN Disintegrin and metalloproteinase domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ADAM12 PE=1 SV=3	ADAM12	20.7754657244442	21.3686945680955	21.4106893788327	20.4504623760147	20.2203202302261	19.5942895275179	20.6388127094623
Q13444	>sp|Q13444|ADA15_HUMAN Disintegrin and metalloproteinase domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ADAM15 PE=1 SV=4	ADAM15	17.7126915027333	19.6483074091242	18.5830950789834	18.471410811755	18.6164428493919	18.1638647249947	19.1062522458265
P78536	>sp|P78536|ADA17_HUMAN Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ADAM17 PE=1 SV=1	ADAM17	20.5702275929465	21.6021279012367	21.1264275284525	21.5731464761025	20.8681064346052	20.4050509769154	20.6743089547549
Q9H013	>sp|Q9H013|ADA19_HUMAN Disintegrin and metalloproteinase domain-containing protein 19 OS=Homo sapiens OX=9606 GN=ADAM19 PE=1 SV=3	ADAM19	18.8290660415885	20.1937352290154	18.7586161829642	19.010672416981	19.46738577974	18.5226100684158	19.8793251927436
Q13443	>sp|Q13443|ADAM9_HUMAN Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1	ADAM9	21.5619421507064	22.8694664323467	22.1561556033144	21.8101387159201	21.4855794625923	21.1438322408522	21.5403927693667
P58397	>sp|P58397|ATS12_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 12 OS=Homo sapiens OX=9606 GN=ADAMTS12 PE=1 SV=2	ADAMTS12	22.7506970239228	23.3254539024114	22.8305809707714	22.8432016569047		21.126537637775	23.3603633417871
Q8TE57	>sp|Q8TE57|ATS16_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 16 OS=Homo sapiens OX=9606 GN=ADAMTS16 PE=2 SV=3	ADAMTS16	20.0877065348089	23.5682498846418	21.0530193642483	21.0544245592366	22.0788362245945	19.2008741867238	21.1155901068392
Q8N6G6	>sp|Q8N6G6|ATL1_HUMAN ADAMTS-like protein 1 OS=Homo sapiens OX=9606 GN=ADAMTSL1 PE=1 SV=4	ADAMTSL1	19.3129168518419	19.9049933039456	20.0784410254801	19.8779369540451	20.1567926852134	18.8042567842799	20.294193869791
P55265	>sp|P55265|DSRAD_HUMAN Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4	ADAR	21.8773319273192	22.4446393223643	22.1784470242533	22.2614861476273	21.9266898208434	22.0972445719819	21.8074188325396
O60503	>sp|O60503|ADCY9_HUMAN Adenylate cyclase type 9 OS=Homo sapiens OX=9606 GN=ADCY9 PE=1 SV=4	ADCY9	17.8815641781963	19.1832031264617	18.1586305512369	17.8315802671218	17.8298731676653		17.5594197100934
