protein_id	fasta_headers	gene_symbols_or_id	OE01923_Astroc_DIA_AA13_dil1n2_250ng	OE01925_Astroc_DIA_AA16_dil1n2_250ng	OE01919_Astroc_DIA_AA19_dil1n2_250ng	OE01912_Astroc_DIA_AA01_dil1n2_250ng	OE01927_Astroc_DIA_AA04_dil1n2_250ng	OE01886_Astroc_DIA_AA07_dil1n2_250ng	OE01914_Astroc_DIA_AA10_dil1n2_250ng
P0DOX8	>sp|P0DOX8|IGL1_HUMAN Immunoglobulin lambda-1 light chain OS=Homo sapiens OX=9606 PE=1 SV=1	sp|P0DOX8|IGL1_HUMAN	21.9833983254891	23.3935782621553	24.2357353694199	22.7668814528344	21.8511652830061	22.8644011736498	22.0227000459711
Q6ZSR9	>sp|Q6ZSR9|YJ005_HUMAN Uncharacterized protein FLJ45252 OS=Homo sapiens OX=9606 PE=2 SV=2	sp|Q6ZSR9|YJ005_HUMAN	20.0939657779373	20.0459233704431	19.8649479825315	19.8411469794119	19.9808943928684	19.78762157856	20.6043320223708
P01023	>sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3	A2M	21.4051359397679	22.6664152548305	23.780037622089	22.0880293528301	21.1183891950758	21.1100855845685	20.4570411599859
Q9NRG9	>sp|Q9NRG9|AAAS_HUMAN Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1	AAAS	20.2513028234161	20.5567169212261	20.3067476046668	20.1397604673506	20.2561433735315	20.3478152257475	19.9733903286027
Q2M2I8	>sp|Q2M2I8|AAK1_HUMAN AP2-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=AAK1 PE=1 SV=3	AAK1	20.3639635460145	19.9199046762071	19.9808589706278	19.971020833297	20.236651800152	20.1684551651005	20.9749418847471
Q9H7C9	>sp|Q9H7C9|AAMDC_HUMAN Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1	AAMDC	21.2948131534645	20.9182238761814	21.4023574587632	21.120946270177	21.2818681276109	21.1793922280235	21.4253984854956
Q13685	>sp|Q13685|AAMP_HUMAN Angio-associated migratory cell protein OS=Homo sapiens OX=9606 GN=AAMP PE=1 SV=2	AAMP	18.1090946781552	18.1152706894972	18.1885591067123	18.1950457177787	18.5142491424694	18.4747372244728	18.9610391374622
Q9Y312	>sp|Q9Y312|AAR2_HUMAN Protein AAR2 homolog OS=Homo sapiens OX=9606 GN=AAR2 PE=1 SV=2	AAR2	17.0361440820422	16.3768492444206	16.9673096081966	16.708933981748	16.8835640115837	16.5293150577222	16.7562808480229
P49588	>sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2	AARS1	22.5701125983814	22.7005960601409	22.7552354389963	22.238831680889	22.9031513945635	23.1260572383275	23.8823141075184
Q5JTZ9	>sp|Q5JTZ9|SYAM_HUMAN Alanine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=AARS2 PE=1 SV=1	AARS2	19.2963428372792	19.2365321809954	19.2847129815129	19.8719093780084	19.1707626826376	18.4667356941418	18.7833391469853
Q9BTE6	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens OX=9606 GN=AARSD1 PE=1 SV=2	AARSD1	21.1408109723799	20.7589320644163	20.6545143019161	21.1439967486476	20.5505713043614	20.0679260752836	21.7985343660514
Q9NRN7	>sp|Q9NRN7|ADPPT_HUMAN L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens OX=9606 GN=AASDHPPT PE=1 SV=2	AASDHPPT	21.8805899295343	21.4841338901013	22.5638520980848	22.1575060954494	22.5784124800729	22.604484394075	22.9056445761642
Q9UDR5	>sp|Q9UDR5|AASS_HUMAN Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1	AASS	21.2725059971773	21.5202099017198	21.9758603176055	21.9513596711038	21.180838911218	21.2436927296828	21.2548038044907
Q9NY61	>sp|Q9NY61|AATF_HUMAN Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1	AATF	19.4416065775765	19.6661937473061	18.9403666978329	18.6193846871668	19.1552909429208	19.9200948416523	20.2775003651985
P80404	>sp|P80404|GABT_HUMAN 4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3	ABAT	19.6898333825806	20.5608944692556	21.463434961072	21.0218757084219	19.6574971549499	20.3777962608319	19.1725188467893
O95477	>sp|O95477|ABCA1_HUMAN Phospholipid-transporting ATPase ABCA1 OS=Homo sapiens OX=9606 GN=ABCA1 PE=1 SV=3	ABCA1	20.3497006467738	20.6030750614878	21.401427261839	20.5820494533126	20.6231787795559	19.2572081000474	19.6956491892815
Q99758	>sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2	ABCA3	21.4987397025281	22.022727136379	21.8664984548517	21.7772805752879		22.2352184416434	20.6824880250582
Q8N139	>sp|Q8N139|ABCA6_HUMAN ATP-binding cassette sub-family A member 6 OS=Homo sapiens OX=9606 GN=ABCA6 PE=1 SV=2	ABCA6	20.2151516557833	20.9096496587673	20.2272607992482	20.1539961878008	20.2453611913262	19.825905442059	20.045377994666
Q9NP58	>sp|Q9NP58|ABCB6_HUMAN ATP-binding cassette sub-family B member 6 OS=Homo sapiens OX=9606 GN=ABCB6 PE=1 SV=1	ABCB6	26.1437309809448	25.8608367688377	26.5252379301187	26.20614715611	26.5528644422208	26.2737777499781	26.9440319648186
Q9NUT2	>sp|Q9NUT2|MITOS_HUMAN Mitochondrial potassium channel ATP-binding subunit OS=Homo sapiens OX=9606 GN=ABCB8 PE=1 SV=3	ABCB8	16.8970818513528	17.1121100092066	16.962956116945	16.9021312476149	16.6014058669748	16.6997413732747	16.9247697237442
P33527	>sp|P33527|MRP1_HUMAN Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3	ABCC1	19.7378302954981	20.0286791441776	20.0394584960028	20.3853719669441	20.1230923679397	19.3978296759197	19.6058130059585
P33897	>sp|P33897|ABCD1_HUMAN ATP-binding cassette sub-family D member 1 OS=Homo sapiens OX=9606 GN=ABCD1 PE=1 SV=2	ABCD1	20.6358378348335	21.1337523186168	21.1039571989963	21.1904270201755	20.5173612683135	20.6178779802028	19.4421948803656
P28288	>sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1	ABCD3	21.4971851210315	21.8752505956326	22.4784010960529	21.9541613844362	21.3388428038589	21.5428818257909	21.0887029394052
P61221	>sp|P61221|ABCE1_HUMAN ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1	ABCE1	21.6005246416052	21.5013158851835	21.4988269401911	21.4931384808066	22.084278154858	21.9019379531642	22.5405886707832
Q8NE71	>sp|Q8NE71|ABCF1_HUMAN ATP-binding cassette sub-family F member 1 OS=Homo sapiens OX=9606 GN=ABCF1 PE=1 SV=2	ABCF1	21.0974520014788	20.9203114094963	21.0005118921091	20.881656629748	21.1735162629949	21.523586148014	21.7665183201486
Q9NUQ8	>sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2	ABCF3	19.8065987797994	19.2837364591111	19.5425460228235	19.4477942345057	19.2327108454511	19.8695784675981	19.8542520210576
Q9NUJ1	>sp|Q9NUJ1|ABHDA_HUMAN Palmitoyl-protein thioesterase ABHD10, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1	ABHD10	22.7976727195356	21.9630817831091	22.4145279056075	22.9184833922595	22.2127295893853	22.3640739809722	22.6043016201155
Q8NFV4	>sp|Q8NFV4|ABHDB_HUMAN sn-1-specific diacylglycerol lipase ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=2	ABHD11	21.8487716921248	22.1862105119909	22.4826158509133	22.1825217120472	22.1971629919272	21.4365495628549	21.1532470775401
Q8N2K0	>sp|Q8N2K0|ABD12_HUMAN Lysophosphatidylserine lipase ABHD12 OS=Homo sapiens OX=9606 GN=ABHD12 PE=1 SV=2	ABHD12	20.258440833685	20.9571690479421	21.4315815461556	20.972714166434	20.0781056855792	20.0049524693313	19.448797266582
O95870	>sp|O95870|ABHGA_HUMAN Phosphatidylserine lipase ABHD16A OS=Homo sapiens OX=9606 GN=ABHD16A PE=1 SV=3	ABHD16A	20.2328076988698	20.7537169632804	21.2159770921572	20.972338632189	20.3415871716851	20.6876946380574	19.6710581799496
Q8IZP0	>sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4	ABI1	21.1629890310758	21.3109568643206	21.2713599921703	20.9506770646383	21.4698266679268	21.0551652430245	21.4581871507139
Q9NYB9	>sp|Q9NYB9|ABI2_HUMAN Abl interactor 2 OS=Homo sapiens OX=9606 GN=ABI2 PE=1 SV=1	ABI2	19.7630400401247	19.933759621195	19.6176012406429	19.7572825726642	19.9943862530062	19.6966650338507	19.5708153426696
Q12979	>sp|Q12979|ABR_HUMAN Active breakpoint cluster region-related protein OS=Homo sapiens OX=9606 GN=ABR PE=1 SV=2	ABR	19.5702742580469	19.8311906695282	19.6030893011835	18.8547480250255	19.646294991853	19.6386517982613	20.1073631816957
Q15018	>sp|Q15018|ABRX2_HUMAN BRISC complex subunit Abraxas 2 OS=Homo sapiens OX=9606 GN=ABRAXAS2 PE=1 SV=2	ABRAXAS2	19.1893674350816	19.0259794226434	19.4294617949145	19.0786966008999	19.1973124631915	19.1825644701359	19.4476681192507
P09110	>sp|P09110|THIK_HUMAN 3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2	ACAA1	22.5240268765418	22.4682977914348	23.3286197356055	22.8043329882506	22.3491230520377	21.6709135434448	21.6786746865912
P42765	>sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	ACAA2	22.70348413652	23.0285786892749	23.2142600830906	23.0766155418638	22.5946138473093	22.8704550274271	22.4429986333036
Q13085	>sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2	ACACA	19.288972740662	19.5705095202055	19.3703310902524	18.5790655783653	19.1375455479501	20.2187802894875	20.4457535609085
Q6JQN1	>sp|Q6JQN1|ACD10_HUMAN Acyl-CoA dehydrogenase family member 10 OS=Homo sapiens OX=9606 GN=ACAD10 PE=1 SV=1	ACAD10	22.0930121311553	20.6844349373562	22.2556623473587	21.0356139333466	18.1890910622594	17.9459848060657	17.8530803349421
Q709F0	>sp|Q709F0|ACD11_HUMAN Acyl-CoA dehydrogenase family member 11 OS=Homo sapiens OX=9606 GN=ACAD11 PE=1 SV=3	ACAD11	19.3100826559251	19.114130599846	19.710723395708	19.5583185504432	18.8614672484813	19.403294846603	17.5404370935643
Q9UKU7	>sp|Q9UKU7|ACAD8_HUMAN Isobutyryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD8 PE=1 SV=1	ACAD8	20.3110754706407	20.5604976363303	21.1682088270216	21.0681417222858	20.6958700336559	20.1856214858696	19.9640241919826
Q9H845	>sp|Q9H845|ACAD9_HUMAN Complex I assembly factor ACAD9, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD9 PE=1 SV=1	ACAD9	20.9794881747668	20.7355931351841	21.2709538381984	21.2968895483607	21.0018492273786	20.5433067483689	20.5347436938558
P11310	>sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1	ACADM	21.8329480610733	23.0253360740188	23.0238302698167	22.4239073178216	22.3691199341504	22.7738072824259	22.1613828632891
P16219	>sp|P16219|ACADS_HUMAN Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADS PE=1 SV=1	ACADS	18.040402752589	18.773538308556	18.0041107757908	18.8035153124403	17.9803348126035	18.0378627151964	18.3110761421356
P45954	>sp|P45954|ACDSB_HUMAN Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1	ACADSB	21.0776116420964	21.6716104948963	21.8070210464014	21.7309681414641	21.6396176060443	21.5891368152327	21.8187073034338
P49748	>sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	ACADVL	22.4522891554059	22.5354246049247	23.0483283232639	22.9119385982581	23.0064569028954	22.821142705283	22.2540655310277
Q15057	>sp|Q15057|ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ACAP2 PE=1 SV=3	ACAP2	20.8206432843495	20.4519976561649	20.0019334045544	20.5193624158337		19.9742982505257	21.2522229964634
P24752	>sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	ACAT1	23.0319805727107	22.8677499326717	23.0998893564381	23.3339671576896	22.8488473510829	22.7602162420848	22.6629915334168
Q9BWD1	>sp|Q9BWD1|THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2	ACAT2	21.5794527002151	22.1648773330452	22.3248630909958	21.8919625842003	22.1654665302729	23.0772695480467	23.7863590691248
Q9H3P7	>sp|Q9H3P7|GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4	ACBD3	21.9947293656063	21.1747522203909	21.2251415298478	21.7484357948842	21.8129788157353	21.5702326294382	22.1074456515165
Q5T8D3	>sp|Q5T8D3|ACBD5_HUMAN Acyl-CoA-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=ACBD5 PE=1 SV=1	ACBD5	19.4451480183998	19.6849882885871	20.2672407323072	19.6282964141523	19.2816930620404	19.2122488742734	18.9030915093263
Q9UKV3	>sp|Q9UKV3|ACINU_HUMAN Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2	ACIN1	21.9143279766826	22.3484080888006	22.1757635761773	22.0452177420738	21.6785853293839	21.9743244785731	21.7788582587705
P53396	>sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3	ACLY	22.9975294564981	22.8796166494923	22.2863625105615	22.492366823449	23.1036581244638	23.4072842018045	24.1552372233409
P21399	>sp|P21399|ACOHC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	21.5264450095768	20.4572961190547	20.5922053536706	21.2029697879398	21.5752409596911	21.1595062564211	21.9430476187884
Q99798	>sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	ACO2	23.8549508014616	23.5879850119164	24.1479878842677	24.1997933459985	23.5090267676434	23.4781540309276	23.2375901883697
Q9NPJ3	>sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1	ACOT13	24.8366135689858	24.3209481045593	24.6758740817701	25.1840911452604	24.4884718948616	24.097242990088	23.7579710766288
O00154	>sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	ACOT7	22.7619872842691	22.2828621620643	22.1182154061985	22.7892449306355	22.7690745757343	22.0872303112541	22.3973871648393
O14734	>sp|O14734|ACOT8_HUMAN Acyl-coenzyme A thioesterase 8 OS=Homo sapiens OX=9606 GN=ACOT8 PE=1 SV=1	ACOT8	20.5840927626952	20.0065185140016	20.696270946818	20.6145163116415	19.9286735271277	19.6672902123727	19.50488945581
Q9Y305	>sp|Q9Y305|ACOT9_HUMAN Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	ACOT9	23.2017964000918	22.9448265832959	22.7163163447494	23.3824074004304	22.8903203722163	22.5864984484959	22.085701906783
Q15067	>sp|Q15067|ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	ACOX1	23.0631469112422	22.9123404798938	24.3954120613971	23.4175359437222	22.6412549542557	22.342198633276	21.5169521725617
O15254	>sp|O15254|ACOX3_HUMAN Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens OX=9606 GN=ACOX3 PE=1 SV=2	ACOX3	21.5811176135162	21.8986288151361	22.1877304247435	21.8062351290473	21.155847414314	21.1314721060128	20.6729280247064
P24666	>sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	ACP1	22.8812777493413	22.8279155443549	23.2110786114415	22.8944150168042	22.9983245314606	23.8213912668369	23.8101378346654
P11117	>sp|P11117|PPAL_HUMAN Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3	ACP2	22.3739156146197	22.4123822074636	23.28328902452	22.7659117763678	22.0301585398222	21.75334953799	20.723351350059
Q96CM8	>sp|Q96CM8|ACSF2_HUMAN Medium-chain acyl-CoA ligase ACSF2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2	ACSF2	21.2348633005632	20.4709639578163	21.1074826369183	21.4232162584839	20.7724170430799	20.4730481095749	20.1689836046044
Q4G176	>sp|Q4G176|ACSF3_HUMAN Malonate--CoA ligase ACSF3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF3 PE=1 SV=3	ACSF3	19.251882360854	19.5636373522352	19.4105311407505	19.0935964513576	19.2688894648326	19.3537561431783	19.0751853347955
P33121	>sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1	ACSL1	19.7250463523732	19.48545876067	20.1995775743385	20.9776991908389	20.4690948184704	19.1355415812741	20.2286945003439
O95573	>sp|O95573|ACSL3_HUMAN Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	ACSL3	23.032175853899	23.3033588096918	22.9356230716949	23.2167677561329	22.9735577670395	23.4568741626763	23.1978589914443
O60488	>sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	ACSL4	21.7777364306821	21.6869778722747	20.8710116969106	21.6406684438364	21.845934780289	21.4658483827071	21.7615260286414
Q9H6R3	>sp|Q9H6R3|ACSS3_HUMAN Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1	ACSS3	20.7968377104336	20.6647529070185	21.7397708144488	21.5495919366247	20.336008425805	19.8238535579159	19.9035704399361
Q562R1	>sp|Q562R1|ACTBL_HUMAN Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	ACTBL2	26.6370972865653	26.959590597076	27.0593183450251	27.3430474166853	27.0857450184878	26.6225168023747	26.2521465130878
P63261	>sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	ACTG1	27.2479794877589	27.613882783493	27.3302510343121	27.7619897929033	27.5025285717197	27.4844688291262	27.1651948014394
P63267	>sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1	ACTG2	25.8578355974798	26.1161046303589	26.088915085169	26.8329698721736	25.6401359853707	27.3876716693992	25.4851108388017
O96019	>sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	ACTL6A	21.7714156249151	21.9441366064732	21.4714616883075	21.7274794327765	21.9859248714812	21.8379567418745	21.9995784245737
P12814	>sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	ACTN1	25.5482998647473	25.2373050688512	24.9822781829248	25.7163531034279	25.8702543450752	25.4425657702838	25.2983063205374
O43707	>sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	ACTN4	24.9076782135966	24.8549988266393	24.7355101817293	25.0590758919445	25.4874256455696	25.0401416528807	25.3453675238815
Q9NZ32	>sp|Q9NZ32|ARP10_HUMAN Actin-related protein 10 OS=Homo sapiens OX=9606 GN=ACTR10 PE=1 SV=1	ACTR10	20.411768681851	20.323490636406	20.5896369133908	20.3706190497527	20.3385640110628	19.9169707318408	19.8236452179646
P61163	>sp|P61163|ACTZ_HUMAN Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1	ACTR1A	23.0783938375394	23.0618004210282	23.4631855523409	23.2455100958315	23.1677805712707	23.2711136156954	23.3366237909364
P42025	>sp|P42025|ACTY_HUMAN Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1	ACTR1B	21.3960379965369	21.5132399299153	23.1574007402583	21.781573104429	22.0141515671227	20.7240453857783	21.4402163851416
P61160	>sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	ACTR2	22.9266154505865	22.7178397705283	22.7727732443797	22.8371045931219	23.1644201503007	23.197449995059	23.2473876721708
P61158	>sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3	ACTR3	24.1713757140819	24.0189558762776	24.0835313774933	24.174954383094	24.320372722691	24.0891489243604	24.508373114976
Q9H9F9	>sp|Q9H9F9|ARP5_HUMAN Actin-related protein 5 OS=Homo sapiens OX=9606 GN=ACTR5 PE=1 SV=2	ACTR5	17.6679868661122	17.8874072241462	17.5578299818396	17.0623455417368		17.6953851611072	17.1606226667089
P07311	>sp|P07311|ACYP1_HUMAN Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	ACYP1	20.5546612669632	20.8699211180321	20.6160613924453	20.3354278363052	20.5636012445028	20.7954438066519	21.3858231049107
P00813	>sp|P00813|ADA_HUMAN Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	ADA	19.4205392227526	19.4718409765852	18.6365134773391	19.9982055691552	20.0094833649458	19.0525068393605	19.9858156741713
O14672	>sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	ADAM10	21.784397417089	22.0053467471159	21.7872553564754	22.0529809468837	21.6549643220647	21.7650756782425	21.4135395520444
O43184	>sp|O43184|ADA12_HUMAN Disintegrin and metalloproteinase domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ADAM12 PE=1 SV=3	ADAM12	21.3476283004468	21.1913264144467	20.856799196224	20.928298165739	20.2771171655037	20.6078511106759	19.2437390435251
Q13444	>sp|Q13444|ADA15_HUMAN Disintegrin and metalloproteinase domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ADAM15 PE=1 SV=4	ADAM15	18.9130747365361	18.3759266019411	17.844554713428	18.0083307804795	19.742808692832	17.12560511506	19.3256087958218
P78536	>sp|P78536|ADA17_HUMAN Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ADAM17 PE=1 SV=1	ADAM17	20.1420777067962	19.914490384749	20.1190556670833	20.5415845348159	20.3650568343477	19.5338058834081	19.7867774760981
Q9H013	>sp|Q9H013|ADA19_HUMAN Disintegrin and metalloproteinase domain-containing protein 19 OS=Homo sapiens OX=9606 GN=ADAM19 PE=1 SV=3	ADAM19	18.5517908666478	18.6520620740489	17.6150228569007	18.2135188940016	18.6701488956166	17.7601003561596	17.6296629611615
Q13443	>sp|Q13443|ADAM9_HUMAN Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1	ADAM9	21.4101080341824	21.9772928088198	22.0590262333898	21.4909572774628	21.1513343100629	20.6897757146464	20.3518695209803
P58397	>sp|P58397|ATS12_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 12 OS=Homo sapiens OX=9606 GN=ADAMTS12 PE=1 SV=2	ADAMTS12	22.4848243314104	21.7181818631934	21.5927797763657	22.4451558320327	22.0138275601303	21.1257957051072	
Q8TE57	>sp|Q8TE57|ATS16_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 16 OS=Homo sapiens OX=9606 GN=ADAMTS16 PE=2 SV=3	ADAMTS16	20.0780454296225	23.3079593705026	23.993015820429	22.202011125147	22.4818058803494	20.7067094882679	19.1684453233246
Q8N6G6	>sp|Q8N6G6|ATL1_HUMAN ADAMTS-like protein 1 OS=Homo sapiens OX=9606 GN=ADAMTSL1 PE=1 SV=4	ADAMTSL1	19.0753952551257	19.012998736956	19.7983215371565	19.9102619743712	19.9073978047661	19.7481994249939	19.4704859168108
P55265	>sp|P55265|DSRAD_HUMAN Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4	ADAR	22.295397404618	22.4462244316939	22.134388072299	22.3697404486922	22.0921471662369	22.1730502840132	22.0382934017962
P35611	>sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2	ADD1	21.3155793488803	21.0044560194075	21.3884373179943	20.749702792514	20.9864176804481	20.8979065979277	20.8617606765876
Q9UEY8	>sp|Q9UEY8|ADDG_HUMAN Gamma-adducin OS=Homo sapiens OX=9606 GN=ADD3 PE=1 SV=1	ADD3	20.6737489128678	19.7278742694735	20.3309455523072	20.3633560869788	20.1275919649245	19.2718717810093	19.9911825957061
Q9Y653	>sp|Q9Y653|AGRG1_HUMAN Adhesion G-protein coupled receptor G1 OS=Homo sapiens OX=9606 GN=ADGRG1 PE=1 SV=2	ADGRG1	16.4245004859858	17.5615465944292	19.5817053567899	17.6119739388717	16.7593850916051	17.1718105994432	
P11766	>sp|P11766|ADHX_HUMAN Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4	ADH5	23.3400846043672	23.0041446312762	23.7837913838329	23.3638375617315	23.492516250198	23.597192109046	23.8319270819171
Q9BV57	>sp|Q9BV57|MTND_HUMAN Acireductone dioxygenase OS=Homo sapiens OX=9606 GN=ADI1 PE=1 SV=1	ADI1	19.9919492210521	19.4819218564374	19.9386266304494	20.077543122673	20.2004850393333	20.3178820571336	21.3485915514735
P55263	>sp|P55263|ADK_HUMAN Adenosine kinase OS=Homo sapiens OX=9606 GN=ADK PE=1 SV=2	ADK	20.9736898619677	20.9521972119287	21.432728174762	20.8095424034345	21.3653990032095	21.2272617040797	21.4765185100052
