protein_id	fasta_headers	gene_symbols_or_id	OE01897_Astroc_DIA_AA15_dil1n2_250ng	OE01879_Astroc_DIA_AA21_dil1n2_250ng	OE01903_Astroc_DIA_AA03_dil1n2_250ng	OE01901_Astroc_DIA_AA06_dil1n2_250ng	OE01892_Astroc_DIA_AA02_dil1n2_250ng	OE01921_Astroc_DIA_AA05_dil1n2_250ng	OE01877_Astroc_DIA_AA08_dil1n2_250ng	OE01875_Astroc_DIA_AA11_dil1n2_250ng
P01023	>sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3	A2M	21.5626158175934	22.8256636023426	22.0038506130995	21.2399056705318	21.5022012245263	20.8936140490163	19.4315685242162	20.2886779014233
Q9NRG9	>sp|Q9NRG9|AAAS_HUMAN Aladin OS=Homo sapiens OX=9606 GN=AAAS PE=1 SV=1	AAAS	20.7115584168636	19.0551914422814	20.3321491732137	20.5967920279007	21.3238551187417	21.1842335680767	20.9314681710452	20.7396010683866
Q6PD74	>sp|Q6PD74|AAGAB_HUMAN Alpha- and gamma-adaptin-binding protein p34 OS=Homo sapiens OX=9606 GN=AAGAB PE=1 SV=1	AAGAB	21.4946230269766		22.1774285044477	22.0485232070524	21.2421582450773	21.1449149618373	21.4244126567341	21.1992118404832
Q2M2I8	>sp|Q2M2I8|AAK1_HUMAN AP2-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=AAK1 PE=1 SV=3	AAK1	19.4889863282806	18.5480135630842	19.2299114196265	19.8153785463626	20.0444663279525	20.2781611743414	20.4022841525455	19.9705193672731
Q9H7C9	>sp|Q9H7C9|AAMDC_HUMAN Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1	AAMDC	22.4509882300847	22.0811279571048	22.5671590143427	22.5005316692421	21.163312494533	21.6646370369442	21.6759686118807	21.2442610074496
Q13685	>sp|Q13685|AAMP_HUMAN Angio-associated migratory cell protein OS=Homo sapiens OX=9606 GN=AAMP PE=1 SV=2	AAMP	19.8913335457035	20.3652469540408	20.5521852014754	20.8303549578438	20.2760152429084	20.685811130589	20.4512342959998	20.1487341743115
P49588	>sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2	AARS1	23.8131672115025	23.8974796140809	23.7838767615749	23.9934929460635	22.0960326845665	22.6303438749375	22.9695146420452	22.2120427816741
Q9BTE6	>sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens OX=9606 GN=AARSD1 PE=1 SV=2	AARSD1	18.2400944616534	19.3128278896748	18.5480897834407	18.5775038069359	19.607992470455	20.0582625223037	20.1617079904774	19.6352993266853
P80404	>sp|P80404|GABT_HUMAN 4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ABAT PE=1 SV=3	ABAT	21.1571753833834	21.3005880339507	22.1394366933634	20.9947382044151	21.1291487182163	20.1468687422596	19.5824729291711	20.6763103450965
O95477	>sp|O95477|ABCA1_HUMAN Phospholipid-transporting ATPase ABCA1 OS=Homo sapiens OX=9606 GN=ABCA1 PE=1 SV=3	ABCA1	19.5812424973459	20.2694468513464	19.9166761007238	19.5923558865312	19.8463175965082	19.3265856679569	18.2931780742597	18.9865076220707
Q8N139	>sp|Q8N139|ABCA6_HUMAN ATP-binding cassette sub-family A member 6 OS=Homo sapiens OX=9606 GN=ABCA6 PE=1 SV=2	ABCA6	19.8699382198214	19.5422225605156	19.6393562250138	19.8783702275757	20.0206299680262	19.7366357880494	20.1242761241771	19.3392557130037
Q9NP58	>sp|Q9NP58|ABCB6_HUMAN ATP-binding cassette sub-family B member 6 OS=Homo sapiens OX=9606 GN=ABCB6 PE=1 SV=1	ABCB6	25.9334673625194	25.8861901578134	26.3477943695788	26.2938214149476	26.5679498209179	25.3999595478446	26.899811605483	26.4630972569212
O75027	>sp|O75027|ABCB7_HUMAN Iron-sulfur clusters transporter ABCB7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2	ABCB7	19.9503992318324	15.1536118039864	18.7712693331803	18.4129444919528	19.1089787492141	18.941600127272	17.9327644885464	19.8350139337383
Q9NUT2	>sp|Q9NUT2|MITOS_HUMAN Mitochondrial potassium channel ATP-binding subunit OS=Homo sapiens OX=9606 GN=ABCB8 PE=1 SV=3	ABCB8	20.4224377216028	19.7110275259707	20.3388343557519	20.1118621233345	19.3002030044394		19.1548152498173	19.184241293221
P33527	>sp|P33527|MRP1_HUMAN Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3	ABCC1	19.784857242116	19.1889040695069	20.2229182614803	19.877240872892	20.8987001908003	21.5145381335799	20.0289493489289	20.3679808384827
O15438	>sp|O15438|MRP3_HUMAN ATP-binding cassette sub-family C member 3 OS=Homo sapiens OX=9606 GN=ABCC3 PE=1 SV=3	ABCC3	20.202625085911		20.3702952340859	20.2051643272163	19.8001344992226	20.3626663991456	18.175521414327	19.0421702768949
P28288	>sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1	ABCD3	20.8487976006949	21.1162252574131	20.8102249062987	20.3610690945942	23.0365053568812	23.1342934089585	22.7546460999089	22.8607131111852
P61221	>sp|P61221|ABCE1_HUMAN ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1	ABCE1	21.5078141792781	21.5734565277331	21.8041539280051	21.9237751521227	21.5989200801241	22.2079381002921	22.1724791447243	21.7432381247632
Q9NUQ8	>sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2	ABCF3	21.3626328273185	21.2262942672953	21.1540737798675	21.0613036467765	19.6939409301962	19.8415377545877	19.8386445024465	19.5789752451428
Q9NUJ1	>sp|Q9NUJ1|ABHDA_HUMAN Palmitoyl-protein thioesterase ABHD10, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1	ABHD10	23.9643411432991	23.0196744753308	23.6285074665207	23.1527591036494	22.7897599387336	22.2979560895144	22.2090090635739	22.6512966425182
Q8N2K0	>sp|Q8N2K0|ABD12_HUMAN Lysophosphatidylserine lipase ABHD12 OS=Homo sapiens OX=9606 GN=ABHD12 PE=1 SV=2	ABHD12	20.1401347175667	20.231608127852	20.3268438734747	19.7022100511059	19.7384515115626	19.5365309941401	19.6802362425528	20.0604268172454
Q96IU4	>sp|Q96IU4|ABHEB_HUMAN Putative protein-lysine deacylase ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1	ABHD14B	21.9716376221227	21.1444386366535	21.5954925533784	21.2180726167606		21.8736893195158	21.8046250446109	21.0956711890962
Q8TB40	>sp|Q8TB40|ABHD4_HUMAN (Lyso)-N-acylphosphatidylethanolamine lipase OS=Homo sapiens OX=9606 GN=ABHD4 PE=1 SV=1	ABHD4	18.0439103358704		18.5964764329268	17.0422283941321	19.6507360519102	18.7170389555828	17.9620229086005	18.1826447871449
Q8IZP0	>sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4	ABI1	20.3400636926348	20.2737495444255	20.6689745662121	20.6180506752947	19.7219029784639	20.381204846205	19.7432902808001	19.548713739549
Q12979	>sp|Q12979|ABR_HUMAN Active breakpoint cluster region-related protein OS=Homo sapiens OX=9606 GN=ABR PE=1 SV=2	ABR	19.9972560373562	20.1025043449604	19.0758581991638	19.3044187269518	19.6030171993321	19.6842027239259	20.0542348223753	
Q15018	>sp|Q15018|ABRX2_HUMAN BRISC complex subunit Abraxas 2 OS=Homo sapiens OX=9606 GN=ABRAXAS2 PE=1 SV=2	ABRAXAS2	19.6035593746881	20.0267378309635	20.2330036921231	20.0106095451741	19.2856846783962	19.443869921487	19.5220313714584	19.3573915099712
Q9ULW3	>sp|Q9ULW3|ABT1_HUMAN Activator of basal transcription 1 OS=Homo sapiens OX=9606 GN=ABT1 PE=1 SV=1	ABT1	24.2149872533349	19.8837473344317	22.6548073515908	21.5461825861046	20.1175567601879	20.1503117619449	20.889336955344	20.8454678051348
P09110	>sp|P09110|THIK_HUMAN 3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2	ACAA1		19.7667479519498	21.1458191050456	20.9181841887975	23.6220527981768	23.0009539758206	22.1292523056784	22.7863153432735
P42765	>sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	ACAA2	23.4114099658104	23.6159744774639	23.5640508097423	22.6716586760813	23.1428594057602	22.4171797975372	22.8898360587153	22.5915452873481
Q13085	>sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2	ACACA	19.8112248363397	20.0353471985354	18.8947029754059	19.8617992789311	18.3702478107511	18.807862974584	19.7626873105517	19.1718528133765
Q9UKU7	>sp|Q9UKU7|ACAD8_HUMAN Isobutyryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD8 PE=1 SV=1	ACAD8	18.7053375092643	18.3570536778482	19.652720409016	18.9704734328982	19.6793354070165	20.5915753032042	18.9098244494207	
Q9H845	>sp|Q9H845|ACAD9_HUMAN Complex I assembly factor ACAD9, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD9 PE=1 SV=1	ACAD9	21.1496292062009	21.6716431821593	21.3603797192386	21.0342364588394	21.0504297170328	21.4237309079561	20.3446690922658	20.7735782295985
P11310	>sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1	ACADM	21.7708691945832	23.2546408513225	22.6268795050747	22.7129611635339	22.2513609914594	22.2123389238324	21.6854849356102	21.6154620726424
P45954	>sp|P45954|ACDSB_HUMAN Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1	ACADSB	19.9199447442061	19.4510529591894	20.7874117944005	20.2075813380573	21.515400046652	21.4049646609181	20.7686566961345	20.8064246128399
P49748	>sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	ACADVL	22.8367262648489	23.0106260680265	22.7254400332248	23.2151974487754	22.5984044205822	22.7158553882993	22.2047624950229	22.6244834819448
Q15057	>sp|Q15057|ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ACAP2 PE=1 SV=3	ACAP2	18.5451795598061	18.8192469852175	18.198895414724	18.1641461383836	18.9682800446826	19.3214937103942	19.0626917002368	18.950169150697
P24752	>sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	ACAT1	21.8029053444324	21.3607231709081	22.0341441175742	21.807850542252	23.0284348832517	22.7320581048813	22.6244834024454	22.7896548570299
Q9BWD1	>sp|Q9BWD1|THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2	ACAT2	21.611248880921	20.7496752509778	22.2955897714782	21.6217055214714	22.1422330924971	22.2472688447486	23.5574193116995	22.3872322579735
Q9H3P7	>sp|Q9H3P7|GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4	ACBD3	23.2596480006819	23.2612567778765	22.6586926599792	22.9282765437337	21.4951327438856	21.9630553159645	21.8823875570013	21.9505782338847
P53396	>sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3	ACLY	23.4517538612773	23.0653061224702	23.0979060426539	23.6453091221489	22.5269815479053	23.5086930700553	24.197884628888	23.4276169844968
P21399	>sp|P21399|ACOHC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	21.5818750602421	21.0384076588815	21.3184292504994	21.9423379189701	20.6812392529032	21.2692423536867	20.755168385758	20.4463731004997
Q99798	>sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	ACO2	22.7873008076076	23.090289196955	23.2682726491009	22.9073807110565	24.5345461978608	23.9292463194152	23.7166598668943	23.944948495098
Q9NPJ3	>sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1	ACOT13	24.6126490233529	23.8481898859343	24.8024229443598	23.8920595782789	24.831211298854	23.8429981705438	24.0454461295251	24.0000337610133
O00154	>sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	ACOT7	21.5257865395551	20.6832785245971	21.8214777989422	21.5958957605511	23.6460023643058	24.2272617619503	22.5568516812116	23.2193338062751
Q9Y305	>sp|Q9Y305|ACOT9_HUMAN Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	ACOT9	22.7961639695461	22.1654105484873	22.8610212478525	22.4483590520161	24.2853301686401	23.0332178006165	23.4152192231018	24.0559281695151
Q15067	>sp|Q15067|ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	ACOX1	23.1302512250818	22.918867521724	23.4340687095639	22.8523973451989	23.1831531104356	22.7570963220242	22.3214492612229	22.6129281139606
O15254	>sp|O15254|ACOX3_HUMAN Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens OX=9606 GN=ACOX3 PE=1 SV=2	ACOX3	21.1718732354815	20.3317350850603	21.0229419928158	20.7278081850312	21.5977879439028	21.2320100735443	20.8788365094555	20.9013462184882
P24666	>sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	ACP1	20.7865008749351	20.8509417106745	20.9743677241745	21.0508884664749	23.7348396366192	24.1092332158189	24.2336676809685	23.5343359528199
P11117	>sp|P11117|PPAL_HUMAN Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3	ACP2	22.3287646084633	22.880462848724	22.0329873314123	21.8174318838878	22.7727018597832	21.9748725209267	21.7025405100385	21.8666325566719
Q96CM8	>sp|Q96CM8|ACSF2_HUMAN Medium-chain acyl-CoA ligase ACSF2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2	ACSF2	18.6941019740034		17.8707214417228	17.0701582719871	18.7750615445529	17.9414306158513	18.1052501114533	18.4540911733478
Q4G176	>sp|Q4G176|ACSF3_HUMAN Malonate--CoA ligase ACSF3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF3 PE=1 SV=3	ACSF3	18.8923831957935		20.3027021316854	19.2485048514206	20.1733502916753		19.3325535184278	19.5633546758025
P33121	>sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1	ACSL1	19.1030008927573	19.3279907209841	20.0148419840166	19.3830540329025	21.0385470480073	20.6333613171152	19.5154190808323	19.9832794682792
O95573	>sp|O95573|ACSL3_HUMAN Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	ACSL3	22.6236998701359	22.2765546999105	22.3817217125316	22.6010852234384	22.993677345655	22.8555974771159	23.2991258460938	22.8859469900413
O60488	>sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	ACSL4	21.1801095708425	20.5451397459418	21.2404339494209	21.7660314155145	21.669359159713	22.2095311885458	21.5681055271164	22.1801257165588
Q9NR19	>sp|Q9NR19|ACSA_HUMAN Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1	ACSS2	19.1395453908789	18.2205764726799	18.4438606043284	18.8254162466337	19.2893866189584	19.8235906802382	19.8227948751945	19.4229485331028
Q9H6R3	>sp|Q9H6R3|ACSS3_HUMAN Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1	ACSS3	20.1642532666757	18.8909427646116	20.8479097239458	19.8306016169768	20.8086355661979	20.3250654435451	19.1685948083553	19.117554103716
Q562R1	>sp|Q562R1|ACTBL_HUMAN Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	ACTBL2	24.2322345272	24.150590099436	24.0701663138631	23.792067994951	28.8412223881593	27.5109631272046	27.3087332560349	27.8626582487056
P63261	>sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	ACTG1	24.6226449211769	24.9460440074815	24.6883309468244	24.7776871478821	29.4905357694597	29.4380779086711	28.9109370078447	29.3898106633167
P63267	>sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1	ACTG2	23.4265805902171	23.7210749432375	23.7106789307611	23.5618203994763	26.0295073492375	25.8108319141144	25.634863475943	26.3517611302357
O96019	>sp|O96019|ACL6A_HUMAN Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	ACTL6A	20.3038209481615	20.5534050103718	20.3506318739018	21.0230494080227	21.5203888216844	21.8286015034436	21.9256590857626	21.4290266466767
P12814	>sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	ACTN1	22.7592176741022	23.3193333974569	23.6545400783455	23.461151895168	26.4254925458898	26.8340101368488	26.4331270220904	27.1033138258582
O43707	>sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	ACTN4	24.8824952824235	25.1746655078024	24.6358994180545	25.0309829828925	25.1577026417271	25.5527715825391	25.6402059650609	26.4070172378848
P61163	>sp|P61163|ACTZ_HUMAN Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1	ACTR1A	21.4582856365166	21.7201380601458	21.9474698457384	21.6943457073464	23.253794057601	23.5551307609497	24.065051246281	23.8087994529353
P61160	>sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	ACTR2	22.5408854015918	22.9552548375357	22.8043205136813	22.7862454347444	23.8281833867386	24.0663114314318	24.2463721955454	24.25873240963
P61158	>sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3	ACTR3	21.9537671179099	22.0667153139676	22.0929732014676	22.3509891682234	24.1018384594094	24.5027692435959	24.1043581285396	24.1874774114351
Q03154	>sp|Q03154|ACY1_HUMAN Aminoacylase-1 OS=Homo sapiens OX=9606 GN=ACY1 PE=1 SV=1	ACY1	20.3951370507297	20.7772201415188	20.5551640160216	20.260172127092	20.04231386993	20.2497923265665	20.0388803612031	19.654454699194
P07311	>sp|P07311|ACYP1_HUMAN Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	ACYP1	21.2679354779911	21.2462307742338	21.8972659730544	21.495380157125	20.3551625048817	20.8864703486065	21.6708929907018	20.6742696488454
P14621	>sp|P14621|ACYP2_HUMAN Acylphosphatase-2 OS=Homo sapiens OX=9606 GN=ACYP2 PE=1 SV=2	ACYP2	19.5363567732356	20.7637940770915	20.9333217477552	20.5879521230072	19.607147006102		19.8833448700592	20.5562413248003
P00813	>sp|P00813|ADA_HUMAN Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	ADA	20.7079587546339	21.5114622988962	21.7571420474202	21.2224395699478	20.0926221445362	20.2817579728437	19.5839421118508	19.864594736824
O14672	>sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1	ADAM10	22.1372776669166	21.6591434931857	21.5228949966193	21.2662873009114	21.2076855887139	20.8677573557898	20.8890885008288	20.8715859910709
O43184	>sp|O43184|ADA12_HUMAN Disintegrin and metalloproteinase domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ADAM12 PE=1 SV=3	ADAM12	20.6401341866911	21.2862296708034	19.9568341240457	19.9436472039269	21.3196452825525	21.1195442638169	20.5261312594122	21.7172833647978
P78536	>sp|P78536|ADA17_HUMAN Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ADAM17 PE=1 SV=1	ADAM17	21.4373315888499	21.9624046652844	21.9265606264352	21.2727465549074	21.4171211161947	20.7343254847165	20.4899640987444	20.7461967416711
Q13443	>sp|Q13443|ADAM9_HUMAN Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1	ADAM9	22.0367629504408	22.1365643980918	22.0562392171062	21.7976360522187	21.5093370273136	20.8519538656907	20.7985625390383	21.2036041567089
Q8TE57	>sp|Q8TE57|ATS16_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 16 OS=Homo sapiens OX=9606 GN=ADAMTS16 PE=2 SV=3	ADAMTS16	17.8010786429562	19.668547278951	20.4082666101304	20.6721903336828	20.0742349082495	21.396770310207	17.2246788938754	20.5456732977594
Q8N6G6	>sp|Q8N6G6|ATL1_HUMAN ADAMTS-like protein 1 OS=Homo sapiens OX=9606 GN=ADAMTSL1 PE=1 SV=4	ADAMTSL1	20.1052361358039	20.2057411117777	19.8907755093849		19.1832675261565	20.1753747417636	18.6681514739384	19.47523393943
P55265	>sp|P55265|DSRAD_HUMAN Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4	ADAR	20.239883507266	20.5638833624084	20.2830076149516	20.4084913328618	21.3519944983216	21.1606417342629	21.327504601974	20.9389735636969
P11766	>sp|P11766|ADHX_HUMAN Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4	ADH5	24.1411099159862	23.5891037926993	24.2431294142896	23.9974782702666	23.4549505544829	23.5359425925729	23.5815289748901	23.4321272432176
Q9BV57	>sp|Q9BV57|MTND_HUMAN Acireductone dioxygenase OS=Homo sapiens OX=9606 GN=ADI1 PE=1 SV=1	ADI1	21.8310334627091	21.8323293242753	21.7066927321444	21.630023295085	20.1076936497122	19.9077626177778	21.0970795907226	20.1900835394755
P55263	>sp|P55263|ADK_HUMAN Adenosine kinase OS=Homo sapiens OX=9606 GN=ADK PE=1 SV=2	ADK	21.6938851361529	22.7511002062385	22.2233499014865	21.9834130275086	21.0644067200368	21.2913808013374	22.2966619313917	21.8068403810336
Q9H2P0	>sp|Q9H2P0|ADNP_HUMAN Activity-dependent neuroprotector homeobox protein OS=Homo sapiens OX=9606 GN=ADNP PE=1 SV=1	ADNP	18.3044551146036	18.4073127915926	18.5437049897043	18.5551803409767	17.8588724657394	18.2408218081429	17.893679723164	17.0897247424053
Q9NX46	>sp|Q9NX46|ADPRS_HUMAN ADP-ribosylhydrolase ARH3 OS=Homo sapiens OX=9606 GN=ADPRS PE=1 SV=1	ADPRS	18.9900060871605	18.9213368788097	19.8962328683173	19.3377175793622	21.3006254341545	21.6898019388114	21.3326249551346	21.2803238331765
Q16186	>sp|Q16186|ADRM1_HUMAN Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=2	ADRM1	20.8336951909798		20.8520508269827	20.9005072462751	20.8528156964093	21.1403079198064	20.6839206692981	20.942850397502
P30566	>sp|P30566|PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2	ADSL	21.3862726637851	20.8558672505081	21.6697654670502	21.7913778174277	20.2403729769895	21.063090451483	21.8079765025484	20.8537369035664
P30520	>sp|P30520|PURA2_HUMAN Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens OX=9606 GN=ADSS2 PE=1 SV=3	ADSS2	20.6146855351511	21.0265815644761	20.8467459723069	20.6172452240711	21.6704220468526	22.2634502684902	22.2641792513017	21.8003868677717
Q8IUX7	>sp|Q8IUX7|AEBP1_HUMAN Adipocyte enhancer-binding protein 1 OS=Homo sapiens OX=9606 GN=AEBP1 PE=1 SV=1	AEBP1	20.2783246460966	19.99502870077	20.5324646773796	20.6109800771333	22.4289244833899	23.1266536434939	23.8425250311572	22.5887417242728
Q8N556	>sp|Q8N556|AFAP1_HUMAN Actin filament-associated protein 1 OS=Homo sapiens OX=9606 GN=AFAP1 PE=1 SV=2	AFAP1	21.6400638092111	21.1342171816258	20.9716190697206	20.8126243602391	20.5544399151153	20.8892143779208	21.5611583235559	21.0693650079539
P55196	>sp|P55196|AFAD_HUMAN Afadin OS=Homo sapiens OX=9606 GN=AFDN PE=1 SV=3	AFDN	18.9117482202162	19.1904977161437		18.4922067078797	18.680001272033	18.8443176464008	18.2430419432035	19.3593390519724
Q8NB90	>sp|Q8NB90|AFG2A_HUMAN ATPase family gene 2 protein homolog A OS=Homo sapiens OX=9606 GN=AFG2A PE=1 SV=3	AFG2A		16.7897023085705	17.4258695129994	17.2936726353118	18.1272971372586	18.6136370677678	18.4473674576893	18.4128526567249
Q9Y4W6	>sp|Q9Y4W6|AFG32_HUMAN AFG3-like protein 2 OS=Homo sapiens OX=9606 GN=AFG3L2 PE=1 SV=2	AFG3L2	19.5640938943609	20.0537245931736	20.210413086741	19.5777036599469	21.8146077861504	21.0905616388522	21.3140785563505	21.5080735626958
P02771	>sp|P02771|FETA_HUMAN Alpha-fetoprotein OS=Homo sapiens OX=9606 GN=AFP PE=1 SV=1	AFP	22.1630277346798	21.3759411623652	23.2948629160767	20.515617490591	19.5416916313836		21.4378434016447	21.522115775062
P20933	>sp|P20933|ASPG_HUMAN N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase OS=Homo sapiens OX=9606 GN=AGA PE=1 SV=2	AGA	22.3725550033681	22.6734613356334	21.6861140303563	21.8292875979535	20.5944015208632	20.2619335976027	19.4901589067455	20.2341747704726
P52594	>sp|P52594|AGFG1_HUMAN Arf-GAP domain and FG repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=AGFG1 PE=1 SV=2	AGFG1	20.9230888617357	21.7884221055453	21.2382828857097	21.3961019717801	20.9352239234991	21.555813262109	20.5016994594128	20.6100809887544
Q53H12	>sp|Q53H12|AGK_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2	AGK	22.6014533738099	21.7909539919449	22.6045318960446	22.3948756462604	22.5181591615838	22.3367771484658	22.3738272920025	22.5442424514239
Q9UKV8	>sp|Q9UKV8|AGO2_HUMAN Protein argonaute-2 OS=Homo sapiens OX=9606 GN=AGO2 PE=1 SV=3	AGO2	19.31178716482	18.107337587775	18.3593998261734	18.5371052187623	19.0728072292476	19.2519137345394	19.2149579361845	18.7240732562301
